source_file,group_number,lng,line_and_statement
raw_statements/email_statements_ru.csv,39,ru,"{314: 'Кампании по переизбранию могут быть сложными.', 863: 'Кампании по переизбранию могут быть сложными.'}"
raw_statements/email_statements_ru.csv,40,ru,"{3045: 'Кампании по переизбранию политиков могут быть сложными и конкурентными.', 3205: 'Кампании по переизбранию политиков могут быть сложными и конкурентными.'}"
raw_statements/email_statements_ru.csv,41,ru,"{2794: 'Кампании по переизбранию часто зависят от поддержки рядовых граждан.', 3375: 'Кампании по переизбранию часто зависят от поддержки рядовых граждан.'}"
raw_statements/email_statements_ru.csv,42,ru,"{94: 'Кампании часто запрашивают пожертвования для достижения целей по сбору средств.', 2080: 'Кампании часто запрашивают пожертвования для достижения целей по сбору средств.', 2492: 'Кампании часто запрашивают пожертвования для достижения целей по сбору средств.'}"
raw_statements/email_statements_ru.csv,43,ru,"{215: 'Кампании часто запрашивают пожертвования для поддержки своей деятельности.', 3150: 'Кампании часто запрашивают пожертвования для поддержки своей деятельности.'}"
raw_statements/email_statements_ru.csv,44,ru,"{634: 'Кампании часто запрашивают пожертвования для поддержки своих политических усилий.', 2916: 'Кампании часто запрашивают пожертвования для поддержки своих политических усилий.'}"
raw_statements/email_statements_ru.csv,45,ru,"{236: 'Кампании часто запрашивают пожертвования для поддержки своих усилий.', 767: 'Кампании часто запрашивают пожертвования для поддержки своих усилий.', 2663: 'Кампании часто запрашивают пожертвования для поддержки своих усилий.'}"
raw_statements/email_statements_ru.csv,46,ru,"{499: 'Кампании часто запрашивают пожертвования для поддержки своих целей.', 2375: 'Кампании часто запрашивают пожертвования для поддержки своих целей.'}"
raw_statements/email_statements_ru.csv,47,ru,"{1751: 'Кампании часто запрашивают пожертвования для финансирования своей деятельности.', 1832: 'Кампании часто запрашивают пожертвования для финансирования своей деятельности.'}"
raw_statements/email_statements_ru.csv,48,ru,"{257: 'Кампании часто запрашивают пожертвования от сторонников.', 262: 'Кампании часто запрашивают пожертвования от сторонников.'}"
raw_statements/email_statements_ru.csv,49,ru,"{292: 'Кампании часто имеют крайние сроки сбора средств.', 1854: 'Кампании часто имеют крайние сроки сбора средств.'}"
raw_statements/email_statements_ru.csv,50,ru,"{1930: 'Кампании часто обращаются за поддержкой по электронной почте.', 2694: 'Кампании часто обращаются за поддержкой по электронной почте.'}"
raw_statements/email_statements_ru.csv,51,ru,"{2462: 'Кампании часто связываются со сторонниками по электронной почте.', 2692: 'Кампании часто связываются со сторонниками по электронной почте.'}"
raw_statements/email_statements_ru.csv,52,ru,"{3094: 'Конгресс играет роль в решении таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3374: 'Конгресс играет роль в решении таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,53,ru,"{2052: 'Кредиты, предназначенные для владельцев малого бизнеса, пострадавших от пандемии, предназначены для сохранения рабочих мест.', 2379: 'Кредиты, предназначенные для владельцев малого бизнеса, пострадавших от пандемии, предназначены для сохранения рабочих мест.'}"
raw_statements/email_statements_ru.csv,54,ru,"{278: 'Лидеры должны быть осведомлены о проблемах, затрагивающих их округа.', 2835: 'Лидеры должны быть осведомлены о проблемах, затрагивающих их округа.'}"
raw_statements/email_statements_ru.csv,55,ru,"{290: 'Лидеры должны быть прозрачными.', 3402: 'Лидеры должны быть прозрачными.'}"
raw_statements/email_statements_ru.csv,56,ru,"{484: 'Люди могут отказаться от подписки на списки рассылки, если они не хотят получать дополнительные сообщения.', 1848: 'Люди могут отказаться от подписки на списки рассылки, если они не хотят получать дополнительные сообщения.', 3050: 'Люди могут отказаться от подписки на списки рассылки, если они не хотят получать дополнительные сообщения.'}"
raw_statements/email_statements_ru.csv,57,ru,"{2060: 'Людям нужны деньги для финансирования кампаний.', 2652: 'Людям нужны деньги для финансирования кампаний.'}"
raw_statements/email_statements_ru.csv,58,ru,"{1160: 'Малый бизнес играет важную роль в местной экономике.', 1177: 'Малый бизнес играет важную роль в местной экономике.'}"
raw_statements/email_statements_ru.csv,59,ru,"{2180: 'Маргарет твердо отстаивает наши ценности: она привносит невероятную трудовую этику и здравый смысл в свою борьбу за рабочие семьи, защиту хрупкой окружающей среды Флориды, за доступное и доступное здравоохранение и против особых интересов, которые препятствуют нашему политическому процессу.', 2543: 'Маргарет твердо отстаивает наши ценности: она привносит невероятную трудовую этику и здравый смысл в свою борьбу за рабочие семьи, защиту хрупкой окружающей среды Флориды, за доступное и доступное здравоохранение и против особых интересов, которые препятствуют нашему политическому процессу.'}"
raw_statements/email_statements_ru.csv,60,ru,"{1084: 'Не прикасайтесь к глазам, носу и рту немытыми руками.', 3835: 'Не прикасайтесь к глазам, носу и рту немытыми руками.'}"
raw_statements/email_statements_ru.csv,61,ru,"{1862: 'Некоторые люди считают изменение климата экзистенциальной угрозой для планеты.', 2584: 'Некоторые люди считают изменение климата экзистенциальной угрозой для планеты.'}"
raw_statements/email_statements_ru.csv,62,ru,"{717: 'Ожидается, что выборные должностные лица займутся такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3324: 'Ожидается, что выборные должностные лица займутся такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,63,ru,"{2296: 'Опрос может показать, какие кандидаты лидируют или отстают в предвыборной гонке.', 2317: 'Опрос может показать, какие кандидаты лидируют или отстают в предвыборной гонке.'}"
raw_statements/email_statements_ru.csv,64,ru,"{2393: 'Опросы могут показать, насколько напряжена борьба между политическими кандидатами.', 3107: 'Опросы могут показать, насколько напряжена борьба между политическими кандидатами.'}"
raw_statements/email_statements_ru.csv,65,ru,"{318: 'Отказ от участия в дебатах лишает избирателей возможности узнать больше о кандидатах.', 3109: 'Отказ от участия в дебатах лишает избирателей возможности узнать больше о кандидатах.'}"
raw_statements/email_statements_ru.csv,66,ru,"{854: 'Пожертвования могут быть сделаны в разных суммах.', 1820: 'Пожертвования могут быть сделаны в разных суммах.'}"
raw_statements/email_statements_ru.csv,67,ru,"{2900: 'Политики представляют определенные географические районы.', 3182: 'Политики представляют определенные географические районы.'}"
raw_statements/email_statements_ru.csv,68,ru,"{242: 'Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 663: 'Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3257: 'Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,69,ru,"{821: 'Политики часто просят пожертвования для поддержки своих кампаний.', 2315: 'Политики часто просят пожертвования для поддержки своих кампаний.'}"
raw_statements/email_statements_ru.csv,70,ru,"{2802: 'Политические кампании иногда предлагают товары в обмен на пожертвования.', 3423: 'Политические кампании иногда предлагают товары в обмен на пожертвования.'}"
raw_statements/email_statements_ru.csv,71,ru,"{2459: 'Политические кампании используют телевизионную рекламу, цифровую рекламу и почту для привлечения избирателей.', 2689: 'Политические кампании используют телевизионную рекламу, цифровую рекламу и почту для привлечения избирателей.'}"
raw_statements/email_statements_ru.csv,72,ru,"{2363: 'Политические кампании используют электронную почту для общения со своими сторонниками и информирования их.', 2396: 'Политические кампании используют электронную почту для общения со своими сторонниками и информирования их.'}"
raw_statements/email_statements_ru.csv,73,ru,"{217: 'Политические кампании используют электронную почту для общения со сторонниками.', 975: 'Политические кампании используют электронную почту для общения со сторонниками.'}"
raw_statements/email_statements_ru.csv,74,ru,"{2638: 'Политические кампании могут обращаться за поддержкой по электронной почте.', 2640: 'Политические кампании могут обращаться за поддержкой по электронной почте.'}"
raw_statements/email_statements_ru.csv,75,ru,"{680: 'Политические кампании могут общаться со сторонниками по электронной почте.', 1821: 'Политические кампании могут общаться со сторонниками по электронной почте.', 2062: 'Политические кампании могут общаться со сторонниками по электронной почте.'}"
raw_statements/email_statements_ru.csv,76,ru,"{655: 'Политические кампании могут поддерживаться пожертвованиями.', 669: 'Политические кампании могут поддерживаться пожертвованиями.'}"
raw_statements/email_statements_ru.csv,77,ru,"{862: 'Политические кампании часто включают сбор средств.', 3501: 'Политические кампании часто включают сбор средств.'}"
raw_statements/email_statements_ru.csv,78,ru,"{40: 'Политические кампании часто запрашивают пожертвования для поддержки своих усилий.', 425: 'Политические кампании часто запрашивают пожертвования для поддержки своих усилий.', 4188: 'Политические кампании часто запрашивают пожертвования для поддержки своих усилий.'}"
raw_statements/email_statements_ru.csv,79,ru,"{20: 'Политические кампании часто запрашивают пожертвования для финансирования своей деятельности.', 845: 'Политические кампании часто запрашивают пожертвования для финансирования своей деятельности.'}"
raw_statements/email_statements_ru.csv,80,ru,"{2029: 'Политические кампании часто запрашивают пожертвования по электронной почте.', 2093: 'Политические кампании часто запрашивают пожертвования по электронной почте.'}"
raw_statements/email_statements_ru.csv,81,ru,"{2318: 'Политические кампании часто имеют крайние сроки сбора средств.', 3072: 'Политические кампании часто имеют крайние сроки сбора средств.'}"
raw_statements/email_statements_ru.csv,82,ru,"{1841: 'Политические кампании часто используют электронную почту для общения со сторонниками.', 2674: 'Политические кампании часто используют электронную почту для общения со сторонниками.'}"
raw_statements/email_statements_ru.csv,83,ru,"{1571: 'Политические кампании часто общаются со сторонниками по электронной почте.', 1775: 'Политические кампании часто общаются со сторонниками по электронной почте.', 1835: 'Политические кампании часто общаются со сторонниками по электронной почте.', 2370: 'Политические кампании часто общаются со сторонниками по электронной почте.'}"
raw_statements/email_statements_ru.csv,84,ru,"{1965: 'Политические кампании часто требуют пожертвований для финансирования своей деятельности.', 2464: 'Политические кампании часто требуют пожертвований для финансирования своей деятельности.'}"
raw_statements/email_statements_ru.csv,85,ru,"{622: 'Политические кампании часто требуют пожертвований от сторонников.', 661: 'Политические кампании часто требуют пожертвований от сторонников.', 1603: 'Политические кампании часто требуют пожертвований от сторонников.', 3342: 'Политические кампании часто требуют пожертвований от сторонников.'}"
raw_statements/email_statements_ru.csv,86,ru,"{110: 'Политические кампании часто требуют пожертвований.', 304: 'Политические кампании часто требуют пожертвований.', 523: 'Политические кампании часто требуют пожертвований.', 546: 'Политические кампании часто требуют пожертвований.', 2172: 'Политические кампании часто требуют пожертвований.'}"
raw_statements/email_statements_ru.csv,87,ru,"{601: 'При желании избиратели могут отказаться от подписки на электронные письма, посвященные политическим кампаниям.', 873: 'При желании избиратели могут отказаться от подписки на электронные письма, посвященные политическим кампаниям.'}"
raw_statements/email_statements_ru.csv,88,ru,"{1990: 'Работающие семьи нуждаются в поддержке.', 2044: 'Работающие семьи нуждаются в поддержке.'}"
raw_statements/email_statements_ru.csv,89,ru,"{542: 'Сохранение платежной информации может ускорить транзакции.', 2939: 'Сохранение платежной информации может ускорить транзакции.'}"
raw_statements/email_statements_ru.csv,90,ru,"{2554: 'Телевизионная реклама используется в политических кампаниях.', 2704: 'Телевизионная реклама используется в политических кампаниях.'}"
raw_statements/email_statements_ru.csv,91,ru,"{2173: 'Телевизионная реклама обычно используется в политических кампаниях.', 2220: 'Телевизионная реклама обычно используется в политических кампаниях.'}"
raw_statements/email_statements_ru.csv,92,ru,"{738: 'Телевизионная реклама — распространенный метод, используемый в политических кампаниях.', 2465: 'Телевизионная реклама — распространенный метод, используемый в политических кампаниях.'}"
raw_statements/email_statements_ru.csv,93,ru,"{2958: 'Увольнение заставляет людей искать работу в условиях экономической неопределенности.', 3260: 'Увольнение заставляет людей искать работу в условиях экономической неопределенности.'}"
raw_statements/email_statements_ru.csv,94,ru,"{445: 'Учителя, профессора и врачи могут делать пожертвования на политические кампании.', 3071: 'Учителя, профессора и врачи могут делать пожертвования на политические кампании.'}"
raw_statements/email_statements_ru.csv,95,ru,"{101: 'Честного рабочего дня должно хватить на то, чтобы накрыть стол, крышу над головой и покрыть расходы на необходимые лекарства.', 3582: 'Честного рабочего дня должно хватить на то, чтобы накрыть стол, крышу над головой и покрыть расходы на необходимые лекарства.'}"
raw_statements/email_statements_ru.csv,96,ru,"{2857: 'Члены Конгресса избираются для представления округов.', 2960: 'Члены Конгресса избираются для представления округов.'}"
raw_statements/email_statements_ru.csv,97,ru,"{628: 'Члены Конгресса избираются для решения таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 686: 'Члены Конгресса избираются для решения таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,98,ru,"{201: 'Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 448: 'Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 2951: 'Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3386: 'Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3390: 'Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,99,ru,"{2843: 'Члены Конгресса представляют определенные округа.', 3222: 'Члены Конгресса представляют определенные округа.'}"
raw_statements/email_statements_ru.csv,100,ru,"{234: 'Члены Конгресса работают в определенных округах США.', 2892: 'Члены Конгресса работают в определенных округах США.'}"
raw_statements/email_statements_ru.csv,101,ru,"{265: 'Члены Конгресса работают в определенных округах.', 330: 'Члены Конгресса работают в определенных округах.', 739: 'Члены Конгресса работают в определенных округах.'}"
raw_statements/email_statements_ru.csv,102,ru,"{272: 'Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 458: 'Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 557: 'Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 797: 'Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,103,ru,"{313: 'Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 2927: 'Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3242: 'Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.', 3376: 'Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи.'}"
raw_statements/email_statements_ru.csv,104,ru,"{2928: 'Электронная почта используется для информирования сторонников о проблемах кампании и сбора пожертвований.', 3416: 'Электронная почта используется для информирования сторонников о проблемах кампании и сбора пожертвований.'}"
raw_statements/email_statements_ru.csv,105,ru,"{1733: 'Электронная почта — распространенный способ общения кампаний со сторонниками.', 1972: 'Электронная почта — распространенный способ общения кампаний со сторонниками.'}"
raw_statements/email_statements_ru.csv,106,ru,"{248: 'Электронная почта — распространенный способ общения политиков со сторонниками.', 382: 'Электронная почта — распространенный способ общения политиков со сторонниками.'}"
raw_statements/email_statements_ru.csv,107,ru,"{243: 'Электронная почта — распространенный способ общения политических кампаний со сторонниками.', 636: 'Электронная почта — распространенный способ общения политических кампаний со сторонниками.'}"
raw_statements/email_statements_ru.csv,108,ru,"{3067: 'Электронная почта — это способ коммуникации, используемый для информирования сторонников о проблемах и кампаниях.', 3294: 'Электронная почта — это способ коммуникации, используемый для информирования сторонников о проблемах и кампаниях.'}"
raw_statements/email_statements_ru.csv,109,ru,"{2637: 'Электронная почта — это способ общения и информирования людей.', 3379: 'Электронная почта — это способ общения и информирования людей.'}"
raw_statements/email_statements_ru.csv,110,ru,"{624: 'Электронная почта — это способ общения, используемый политическими кампаниями для общения со сторонниками.', 3424: 'Электронная почта — это способ общения, используемый политическими кампаниями для общения со сторонниками.'}"
raw_statements/email_statements_ru.csv,111,ru,"{864: 'Электронные письма можно использовать для общения со сторонниками и запроса пожертвований.', 3377: 'Электронные письма можно использовать для общения со сторонниками и запроса пожертвований.'}"
raw_statements/email_statements_ru.csv,112,ru,"{268: 'Электронные письма — распространенный способ общения политиков со сторонниками.', 3323: 'Электронные письма — распространенный способ общения политиков со сторонниками.'}"
raw_statements/email_statements_ru.csv,113,ru,"{697: 'Электронные письма — распространенный способ общения политических кампаний со сторонниками.', 3049: 'Электронные письма — распространенный способ общения политических кампаний со сторонниками.'}"
