source_file,group_number,lng,line_and_statement
raw_statements/email_statements_ar.csv,41,ar,"{292: 'غالبًا ما يكون للحملات مواعيد نهائية لجمع التبرعات.', 1854: 'غالبًا ما يكون للحملات مواعيد نهائية لجمع التبرعات.'}"
raw_statements/email_statements_ar.csv,42,ar,"{2410: 'قد تتواصل الحملات مع المؤيدين عبر البريد الإلكتروني.', 2626: 'قد تتواصل الحملات مع المؤيدين عبر البريد الإلكتروني.'}"
raw_statements/email_statements_ar.csv,43,ar,"{523: 'كثيرًا ما تطلب الحملات السياسية التبرعات.', 2172: 'كثيرًا ما تطلب الحملات السياسية التبرعات.'}"
raw_statements/email_statements_ar.csv,44,ar,"{645: 'كل صوت واحد مهم في الانتخابات.', 1183: 'كل صوت واحد مهم في الانتخابات.'}"
raw_statements/email_statements_ar.csv,45,ar,"{1105: 'لكل شخص الحق في الإدلاء بصوته في الانتخابات.', 3768: 'لكل شخص الحق في الإدلاء بصوته في الانتخابات.'}"
raw_statements/email_statements_ar.csv,46,ar,"{2180: 'مارغريت هي صوت قوي لقيمنا - فهي تجلب أخلاقيات العمل المذهلة والحس السليم لنضالها من أجل الأسر العاملة، وحماية البيئة الهشة في فلوريدا، والرعاية الصحية التي يمكن الوصول إليها وبأسعار معقولة، وضد المصالح الخاصة التي اختطفت عمليتنا السياسية.', 2543: 'مارغريت هي صوت قوي لقيمنا - فهي تجلب أخلاقيات العمل المذهلة والحس السليم لنضالها من أجل الأسر العاملة، وحماية البيئة الهشة في فلوريدا، والرعاية الصحية التي يمكن الوصول إليها وبأسعار معقولة، وضد المصالح الخاصة التي اختطفت عمليتنا السياسية.'}"
raw_statements/email_statements_ar.csv,47,ar,"{717: 'من المتوقع أن يعالج المسؤولون المنتخبون قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3324: 'من المتوقع أن يعالج المسؤولون المنتخبون قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,48,ar,"{1936: 'يتم إجراء الانتخابات لاختيار ممثلين للمناصب السياسية.', 2188: 'يتم إجراء الانتخابات لاختيار ممثلين للمناصب السياسية.'}"
raw_statements/email_statements_ar.csv,49,ar,"{2554: 'يتم استخدام الإعلانات التلفزيونية في الحملات السياسية.', 2704: 'يتم استخدام الإعلانات التلفزيونية في الحملات السياسية.'}"
raw_statements/email_statements_ar.csv,50,ar,"{2928: 'يتم استخدام البريد الإلكتروني لإعلام المؤيدين بقضايا الحملة والتماس التبرعات.', 3416: 'يتم استخدام البريد الإلكتروني لإعلام المؤيدين بقضايا الحملة والتماس التبرعات.'}"
raw_statements/email_statements_ar.csv,51,ar,"{2914: 'يتم استخدام رسائل البريد الإلكتروني للتواصل مع المؤيدين وطلب التبرعات.', 3129: 'يتم استخدام رسائل البريد الإلكتروني للتواصل مع المؤيدين وطلب التبرعات.'}"
raw_statements/email_statements_ar.csv,52,ar,"{2857: 'يتم انتخاب أعضاء الكونغرس لتمثيل الدوائر.', 2960: 'يتم انتخاب أعضاء الكونغرس لتمثيل الدوائر.'}"
raw_statements/email_statements_ar.csv,53,ar,"{628: 'يتم انتخاب أعضاء الكونغرس لمعالجة قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 686: 'يتم انتخاب أعضاء الكونغرس لمعالجة قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,54,ar,"{1834: 'يتم تحديد الانتخابات من قبل الناخبين.', 2345: 'يتم تحديد الانتخابات من قبل الناخبين.'}"
raw_statements/email_statements_ar.csv,55,ar,"{313: 'يتناول أعضاء الكونغرس قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 2927: 'يتناول أعضاء الكونغرس قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3376: 'يتناول أعضاء الكونغرس قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,56,ar,"{89: 'يجب أن تكون الفرصة متاحة للصغار والكبار.', 1079: 'يجب أن تكون الفرصة متاحة للصغار والكبار.'}"
raw_statements/email_statements_ar.csv,57,ar,"{101: 'يجب أن يكون العمل اليومي الصادق كافيًا لوضع الطعام على الطاولة، ووضع سقف فوق رأسك، وتغطية تكلفة الأدوية اللازمة.', 3582: 'يجب أن يكون العمل اليومي الصادق كافيًا لوضع الطعام على الطاولة، ووضع سقف فوق رأسك، وتغطية تكلفة الأدوية اللازمة.'}"
raw_statements/email_statements_ar.csv,58,ar,"{278: 'يجب أن يكون القادة على دراية بالقضايا التي تؤثر على مناطقهم.', 2835: 'يجب أن يكون القادة على دراية بالقضايا التي تؤثر على مناطقهم.'}"
raw_statements/email_statements_ar.csv,59,ar,"{4280: 'يجب اتخاذ قرارات الرعاية الصحية بين المريض وطبيبه.', 4317: 'يجب اتخاذ قرارات الرعاية الصحية بين المريض وطبيبه.'}"
raw_statements/email_statements_ar.csv,60,ar,"{265: 'يخدم أعضاء الكونغرس مناطق محددة.', 739: 'يخدم أعضاء الكونغرس مناطق محددة.'}"
raw_statements/email_statements_ar.csv,61,ar,"{524: 'يخدم المسؤولون المنتخبون مناطق جغرافية محددة.', 855: 'يخدم المسؤولون المنتخبون مناطق جغرافية محددة.'}"
raw_statements/email_statements_ar.csv,62,ar,"{1521: 'يسمح التصويت المبكر للأشخاص بالتصويت قبل يوم الانتخابات الرسمي.', 3929: 'يسمح التصويت المبكر للأشخاص بالتصويت قبل يوم الانتخابات الرسمي.'}"
raw_statements/email_statements_ar.csv,63,ar,"{1733: 'يعد البريد الإلكتروني طريقة شائعة للحملات للتواصل مع المؤيدين.', 1972: 'يعد البريد الإلكتروني طريقة شائعة للحملات للتواصل مع المؤيدين.'}"
raw_statements/email_statements_ar.csv,64,ar,"{639: 'يعد الضمان الاجتماعي والرعاية الطبية من البرامج المهمة التي تحتاج إلى الحماية.', 3127: 'يعد الضمان الاجتماعي والرعاية الطبية من البرامج المهمة التي تحتاج إلى الحماية.'}"
raw_statements/email_statements_ar.csv,65,ar,"{631: 'يعد تغير المناخ وتدهور البنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية من القضايا الشائعة التي يعالجها السياسيون.', 2919: 'يعد تغير المناخ وتدهور البنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية من القضايا الشائعة التي يعالجها السياسيون.'}"
raw_statements/email_statements_ar.csv,66,ar,"{272: 'يعمل أعضاء الكونجرس على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 458: 'يعمل أعضاء الكونجرس على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 557: 'يعمل أعضاء الكونجرس على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,67,ar,"{242: 'يعمل السياسيون على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 663: 'يعمل السياسيون على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3257: 'يعمل السياسيون على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,68,ar,"{3094: 'يلعب الكونجرس دورًا في معالجة قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3374: 'يلعب الكونجرس دورًا في معالجة قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,69,ar,"{2843: 'يمثل أعضاء الكونغرس مناطق محددة.', 3222: 'يمثل أعضاء الكونغرس مناطق محددة.'}"
raw_statements/email_statements_ar.csv,70,ar,"{2900: 'يمثل السياسيون مناطق جغرافية محددة.', 3182: 'يمثل السياسيون مناطق جغرافية محددة.'}"
raw_statements/email_statements_ar.csv,71,ar,"{837: 'يمثل المسؤولون المنتخبون مناطق جغرافية محددة.', 2838: 'يمثل المسؤولون المنتخبون مناطق جغرافية محددة.'}"
raw_statements/email_statements_ar.csv,72,ar,"{498: 'يمكن أن تكون الانتخابات تنافسية وصعبة.', 558: 'يمكن أن تكون الانتخابات تنافسية وصعبة.'}"
raw_statements/email_statements_ar.csv,73,ar,"{3048: 'يمكن أن تكون حملات إعادة الانتخاب صعبة وتتطلب الدعم.', 3272: 'يمكن أن تكون حملات إعادة الانتخاب صعبة وتتطلب الدعم.'}"
raw_statements/email_statements_ar.csv,74,ar,"{459: 'يمكن أن تكون حملات إعادة الانتخاب صعبة وتنافسية.', 2876: 'يمكن أن تكون حملات إعادة الانتخاب صعبة وتنافسية.'}"
raw_statements/email_statements_ar.csv,75,ar,"{314: 'يمكن أن تكون حملات إعادة الانتخاب صعبة.', 863: 'يمكن أن تكون حملات إعادة الانتخاب صعبة.'}"
raw_statements/email_statements_ar.csv,76,ar,"{3045: 'يمكن أن تكون حملات إعادة انتخاب السياسيين صعبة وتنافسية.', 3205: 'يمكن أن تكون حملات إعادة انتخاب السياسيين صعبة وتنافسية.'}"
raw_statements/email_statements_ar.csv,77,ar,"{997: 'يمكن أن يؤثر الفقر على النتائج الصحية.', 1016: 'يمكن أن يؤثر الفقر على النتائج الصحية.'}"
raw_statements/email_statements_ar.csv,78,ar,"{542: 'يمكن أن يؤدي حفظ معلومات الدفع إلى تسهيل المعاملات بشكل أسرع.', 2939: 'يمكن أن يؤدي حفظ معلومات الدفع إلى تسهيل المعاملات بشكل أسرع.'}"
raw_statements/email_statements_ar.csv,79,ar,"{1988: 'يمكن أن يساعد اتباع المشورة العلمية والخبراء في السيطرة على الفيروس.', 2698: 'يمكن أن يساعد اتباع المشورة العلمية والخبراء في السيطرة على الفيروس.'}"
raw_statements/email_statements_ar.csv,80,ar,"{729: 'يمكن أن يكون للانتخابات تأثيرات طويلة المدى على اتجاه البلد.', 2851: 'يمكن أن يكون للانتخابات تأثيرات طويلة المدى على اتجاه البلد.'}"
raw_statements/email_statements_ar.csv,81,ar,"{571: 'يمكن استخدام رسائل البريد الإلكتروني لطلب التبرعات للحملات السياسية.', 2847: 'يمكن استخدام رسائل البريد الإلكتروني لطلب التبرعات للحملات السياسية.'}"
raw_statements/email_statements_ar.csv,82,ar,"{864: 'يمكن استخدام رسائل البريد الإلكتروني للتواصل مع المؤيدين وطلب التبرعات.', 2878: 'يمكن استخدام رسائل البريد الإلكتروني للتواصل مع المؤيدين وطلب التبرعات.', 3377: 'يمكن استخدام رسائل البريد الإلكتروني للتواصل مع المؤيدين وطلب التبرعات.'}"
raw_statements/email_statements_ar.csv,83,ar,"{938: 'يمكن اعتبار تحقيق أهداف جمع التبرعات علامة على دعم الحملة السياسية.', 3388: 'يمكن اعتبار تحقيق أهداف جمع التبرعات علامة على دعم الحملة السياسية.'}"
raw_statements/email_statements_ar.csv,84,ar,"{854: 'يمكن تقديم التبرعات بكميات مختلفة.', 1820: 'يمكن تقديم التبرعات بكميات مختلفة.'}"
raw_statements/email_statements_ar.csv,85,ar,"{655: 'يمكن دعم الحملات السياسية من خلال التبرعات.', 669: 'يمكن دعم الحملات السياسية من خلال التبرعات.'}"
raw_statements/email_statements_ar.csv,86,ar,"{201: 'يمكن لأعضاء الكونغرس العمل على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 448: 'يمكن لأعضاء الكونغرس العمل على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 2951: 'يمكن لأعضاء الكونغرس العمل على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3386: 'يمكن لأعضاء الكونغرس العمل على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.', 3390: 'يمكن لأعضاء الكونغرس العمل على قضايا مثل تغير المناخ والبنية التحتية والتشرد وحماية الضمان الاجتماعي والرعاية الطبية.'}"
raw_statements/email_statements_ar.csv,87,ar,"{1879: 'يمكن للإعلانات السلبية أن تطغى على رسالة الحملة السياسية.', 2359: 'يمكن للإعلانات السلبية أن تطغى على رسالة الحملة السياسية.'}"
raw_statements/email_statements_ar.csv,88,ar,"{680: 'يمكن للحملات السياسية التواصل مع المؤيدين عبر البريد الإلكتروني.', 1821: 'يمكن للحملات السياسية التواصل مع المؤيدين عبر البريد الإلكتروني.'}"
raw_statements/email_statements_ar.csv,89,ar,"{2012: 'يمكن للحملات السياسية طلب التبرعات من خلال رسائل البريد الإلكتروني.', 3399: 'يمكن للحملات السياسية طلب التبرعات من خلال رسائل البريد الإلكتروني.'}"
raw_statements/email_statements_ar.csv,90,ar,"{445: 'يمكن للمعلمين والأساتذة والأطباء التبرع للحملات السياسية.', 3071: 'يمكن للمعلمين والأساتذة والأطباء التبرع للحملات السياسية.'}"
raw_statements/email_statements_ar.csv,91,ar,"{2272: 'يوم الانتخابات هو تاريخ محدد يدلي فيه الناخبون بأصواتهم.', 2337: 'يوم الانتخابات هو تاريخ محدد يدلي فيه الناخبون بأصواتهم.'}"
raw_statements/email_statements_ar.csv,92,ar,"{892: 'يوم الانتخابات هو يوم محدد يتم فيه التصويت.', 1596: 'يوم الانتخابات هو يوم محدد يتم فيه التصويت.'}"
