source_file,group_number,lng,line_and_statement
raw_statements/email_statements_zh.csv,54,zh,"{680: '政治竞选活动可以通过电子邮件与支持者沟通。', 1821: '政治竞选活动可以通过电子邮件与支持者沟通。', 2062: '政治竞选活动可以通过电子邮件与支持者沟通。'}"
raw_statements/email_statements_zh.csv,55,zh,"{488: '政治竞选活动往往依赖基层的支持。', 579: '政治竞选活动往往依赖基层的支持。'}"
raw_statements/email_statements_zh.csv,56,zh,"{2802: '政治竞选活动有时会提供商品以换取捐款。', 3423: '政治竞选活动有时会提供商品以换取捐款。'}"
raw_statements/email_statements_zh.csv,57,zh,"{1841: '政治竞选活动经常使用电子邮件与支持者沟通。', 2674: '政治竞选活动经常使用电子邮件与支持者沟通。'}"
raw_statements/email_statements_zh.csv,58,zh,"{110: '政治竞选活动经常要求捐款。', 304: '政治竞选活动经常要求捐款。', 523: '政治竞选活动经常要求捐款。', 546: '政治竞选活动经常要求捐款。', 2172: '政治竞选活动经常要求捐款。'}"
raw_statements/email_statements_zh.csv,59,zh,"{40: '政治竞选活动经常要求捐款以支持他们的努力。', 425: '政治竞选活动经常要求捐款以支持他们的努力。', 4188: '政治竞选活动经常要求捐款以支持他们的努力。'}"
raw_statements/email_statements_zh.csv,60,zh,"{20: '政治竞选活动经常要求捐款来资助其活动。', 845: '政治竞选活动经常要求捐款来资助其活动。', 1965: '政治竞选活动经常要求捐款来资助其活动。'}"
raw_statements/email_statements_zh.csv,61,zh,"{622: '政治竞选活动经常要求支持者捐款。', 661: '政治竞选活动经常要求支持者捐款。', 1603: '政治竞选活动经常要求支持者捐款。', 3342: '政治竞选活动经常要求支持者捐款。'}"
raw_statements/email_statements_zh.csv,62,zh,"{1571: '政治竞选活动经常通过电子邮件与支持者沟通。', 1775: '政治竞选活动经常通过电子邮件与支持者沟通。', 1835: '政治竞选活动经常通过电子邮件与支持者沟通。', 2370: '政治竞选活动经常通过电子邮件与支持者沟通。'}"
raw_statements/email_statements_zh.csv,63,zh,"{2029: '政治竞选活动经常通过电子邮件要求捐款。', 2093: '政治竞选活动经常通过电子邮件要求捐款。'}"
raw_statements/email_statements_zh.csv,64,zh,"{564: '政治竞选活动通常依赖于个人的捐款。', 3329: '政治竞选活动通常依赖于个人的捐款。'}"
raw_statements/email_statements_zh.csv,65,zh,"{2825: '政治竞选的势头可以影响选举结果。', 3179: '政治竞选的势头可以影响选举结果。'}"
raw_statements/email_statements_zh.csv,66,zh,"{445: '教师、教授和医生可以为政治竞选活动捐款。', 3071: '教师、教授和医生可以为政治竞选活动捐款。'}"
raw_statements/email_statements_zh.csv,67,zh,"{2911: '无家可归是一个可以通过政治行动来面对的问题。', 3155: '无家可归是一个可以通过政治行动来面对的问题。'}"
raw_statements/email_statements_zh.csv,68,zh,"{3066: '无家可归是一个可以通过政策应对的社会问题。', 3177: '无家可归是一个可以通过政策应对的社会问题。'}"
raw_statements/email_statements_zh.csv,69,zh,"{581: '无家可归是一个需要关注的社会问题。', 613: '无家可归是一个需要关注的社会问题。'}"
raw_statements/email_statements_zh.csv,70,zh,"{3069: '无家可归是一个需要解决的社会问题。', 3144: '无家可归是一个需要解决的社会问题。'}"
raw_statements/email_statements_zh.csv,71,zh,"{3145: '无家可归是一个需要解决的问题。', 3223: '无家可归是一个需要解决的问题。'}"
raw_statements/email_statements_zh.csv,72,zh,"{189: '无家可归是一个需要面对的问题。', 936: '无家可归是一个需要面对的问题。'}"
raw_statements/email_statements_zh.csv,73,zh,"{825: '无家可归是社会需要面对的问题。', 2860: '无家可归是社会需要面对的问题。'}"
raw_statements/email_statements_zh.csv,74,zh,"{598: '无家可归是社会面临的问题。', 760: '无家可归是社会面临的问题。'}"
raw_statements/email_statements_zh.csv,75,zh,"{3114: '无家可归是社区面临的社会问题。', 3409: '无家可归是社区面临的社会问题。'}"
raw_statements/email_statements_zh.csv,76,zh,"{1105: '每个人都有权在选举中投票。', 3768: '每个人都有权在选举中投票。'}"
raw_statements/email_statements_zh.csv,77,zh,"{2393: '民意调查可以显示政治候选人之间的竞争有多接近。', 3107: '民意调查可以显示政治候选人之间的竞争有多接近。'}"
raw_statements/email_statements_zh.csv,78,zh,"{837: '民选官员代表特定的地理区域。', 2838: '民选官员代表特定的地理区域。'}"
raw_statements/email_statements_zh.csv,79,zh,"{785: '民选官员在特定地区任职。', 3079: '民选官员在特定地区任职。'}"
raw_statements/email_statements_zh.csv,80,zh,"{631: '气候变化、基础设施恶化、无家可归以及保护社会保障和医疗保险是政客们共同解决的问题。', 2919: '气候变化、基础设施恶化、无家可归以及保护社会保障和医疗保险是政客们共同解决的问题。'}"
raw_statements/email_statements_zh.csv,81,zh,"{357: '气候变化是一个需要解决的重大问题。', 493: '气候变化是一个需要解决的重大问题。'}"
raw_statements/email_statements_zh.csv,82,zh,"{208: '气候变化是一些政客想要解决的话题。', 612: '气候变化是一些政客想要解决的话题。', 2910: '气候变化是一些政客想要解决的话题。'}"
raw_statements/email_statements_zh.csv,83,zh,"{367: '气候变化是政治家们讨论的话题。', 3024: '气候变化是政治家们讨论的话题。'}"
raw_statements/email_statements_zh.csv,84,zh,"{24: '洗手可以帮助防止疾病传播。', 3620: '洗手可以帮助防止疾病传播。'}"
raw_statements/email_statements_zh.csv,85,zh,"{537: '活动可以由个人捐款资助。', 1931: '活动可以由个人捐款资助。', 2407: '活动可以由个人捐款资助。'}"
raw_statements/email_statements_zh.csv,86,zh,"{2180: '玛格丽特是我们价值观的有力代言人——她为工作家庭、保护佛罗里达州脆弱的环境、提供可获得和负担得起的医疗保健以及抵御劫持我们政治进程的特殊利益集团的斗争带来了令人难以置信的职业道德和常识。', 2543: '玛格丽特是我们价值观的有力代言人——她为工作家庭、保护佛罗里达州脆弱的环境、提供可获得和负担得起的医疗保健以及抵御劫持我们政治进程的特殊利益集团的斗争带来了令人难以置信的职业道德和常识。'}"
raw_statements/email_statements_zh.csv,87,zh,"{3067: '电子邮件是一种沟通方式，用于向支持者通报问题和竞选活动。', 3294: '电子邮件是一种沟通方式，用于向支持者通报问题和竞选活动。'}"
raw_statements/email_statements_zh.csv,88,zh,"{687: '电子邮件是政客与支持者沟通和要求捐款的常用方式。', 3148: '电子邮件是政客与支持者沟通和要求捐款的常用方式。'}"
raw_statements/email_statements_zh.csv,89,zh,"{274: '电子邮件是政客与支持者沟通的一种方式。', 468: '电子邮件是政客与支持者沟通的一种方式。', 768: '电子邮件是政客与支持者沟通的一种方式。', 2806: '电子邮件是政客与支持者沟通的一种方式。'}"
raw_statements/email_statements_zh.csv,90,zh,"{248: '电子邮件是政客与支持者沟通的常用方式。', 268: '电子邮件是政客与支持者沟通的常用方式。', 382: '电子邮件是政客与支持者沟通的常用方式。', 3323: '电子邮件是政客与支持者沟通的常用方式。'}"
raw_statements/email_statements_zh.csv,91,zh,"{243: '电子邮件是政治竞选活动与支持者沟通的常用方式。', 697: '电子邮件是政治竞选活动与支持者沟通的常用方式。', 3049: '电子邮件是政治竞选活动与支持者沟通的常用方式。'}"
raw_statements/email_statements_zh.csv,92,zh,"{636: '电子邮件是政治竞选活动与支持者沟通的常用方法。', 1979: '电子邮件是政治竞选活动与支持者沟通的常用方法。'}"
raw_statements/email_statements_zh.csv,93,zh,"{1733: '电子邮件是竞选活动与支持者沟通的常用方式。', 2190: '电子邮件是竞选活动与支持者沟通的常用方式。'}"
raw_statements/email_statements_zh.csv,94,zh,"{1972: '电子邮件是竞选活动与支持者沟通的常用方法。', 2516: '电子邮件是竞选活动与支持者沟通的常用方法。'}"
raw_statements/email_statements_zh.csv,95,zh,"{676: '电子邮件用于与支持者沟通并告知他们有关问题。', 3054: '电子邮件用于与支持者沟通并告知他们有关问题。'}"
raw_statements/email_statements_zh.csv,96,zh,"{2928: '电子邮件用于向支持者通报竞选问题并募集捐款。', 3416: '电子邮件用于向支持者通报竞选问题并募集捐款。'}"
raw_statements/email_statements_zh.csv,97,zh,"{738: '电视广告是政治竞选活动中常用的方法。', 2465: '电视广告是政治竞选活动中常用的方法。'}"
raw_statements/email_statements_zh.csv,98,zh,"{2554: '电视广告用于政治竞选活动。', 2704: '电视广告用于政治竞选活动。'}"
raw_statements/email_statements_zh.csv,99,zh,"{2173: '电视广告通常用于政治竞选活动。', 2220: '电视广告通常用于政治竞选活动。'}"
raw_statements/email_statements_zh.csv,100,zh,"{535: '社会保障和医疗保险是旨在为个人提供支持的计划，通常是退休人员或有特定医疗保健需求的个人。', 593: '社会保障和医疗保险是旨在为个人提供支持的计划，通常是退休人员或有特定医疗保健需求的个人。'}"
raw_statements/email_statements_zh.csv,101,zh,"{397: '社会保障和医疗保险是旨在为个人提供支持的计划，通常是退休人员或有特定需求的个人。', 761: '社会保障和医疗保险是旨在为个人提供支持的计划，通常是退休人员或有特定需求的个人。'}"
raw_statements/email_statements_zh.csv,102,zh,"{190: '社会保障和医疗保险是旨在保护个人的计划。', 599: '社会保障和医疗保险是旨在保护个人的计划。'}"
raw_statements/email_statements_zh.csv,103,zh,"{321: '社会保障和医疗保险是旨在保护个人福祉的计划。', 698: '社会保障和医疗保险是旨在保护个人福祉的计划。'}"
raw_statements/email_statements_zh.csv,104,zh,"{198: '社会保障和医疗保险是旨在支持个人的计划。', 359: '社会保障和医疗保险是旨在支持个人的计划。'}"
raw_statements/email_statements_zh.csv,105,zh,"{639: '社会保障和医疗保险是需要保护的重要计划。', 3127: '社会保障和医疗保险是需要保护的重要计划。'}"
raw_statements/email_statements_zh.csv,106,zh,"{1411: '社区和学校的安全是许多人关心的问题。', 1415: '社区和学校的安全是许多人关心的问题。'}"
raw_statements/email_statements_zh.csv,107,zh,"{486: '竞选期间会联系选民，分享信息并获得支持。', 3128: '竞选期间会联系选民，分享信息并获得支持。'}"
raw_statements/email_statements_zh.csv,108,zh,"{404: '竞选活动可以通过电子邮件与支持者沟通。', 2410: '竞选活动可以通过电子邮件与支持者沟通。', 2626: '竞选活动可以通过电子邮件与支持者沟通。'}"
raw_statements/email_statements_zh.csv,109,zh,"{893: '竞选活动经常要求捐款。', 2649: '竞选活动经常要求捐款。'}"
raw_statements/email_statements_zh.csv,110,zh,"{1923: '竞选活动经常要求捐款以保持势头。', 2484: '竞选活动经常要求捐款以保持势头。'}"
raw_statements/email_statements_zh.csv,111,zh,"{236: '竞选活动经常要求捐款以支持他们的努力。', 767: '竞选活动经常要求捐款以支持他们的努力。'}"
raw_statements/email_statements_zh.csv,112,zh,"{499: '竞选活动经常要求捐款以支持其事业。', 2375: '竞选活动经常要求捐款以支持其事业。'}"
raw_statements/email_statements_zh.csv,113,zh,"{634: '竞选活动经常要求捐款以支持其政治努力。', 2916: '竞选活动经常要求捐款以支持其政治努力。'}"
raw_statements/email_statements_zh.csv,114,zh,"{215: '竞选活动经常要求捐款以支持其活动。', 3150: '竞选活动经常要求捐款以支持其活动。'}"
raw_statements/email_statements_zh.csv,115,zh,"{257: '竞选活动经常要求支持者捐款。', 262: '竞选活动经常要求支持者捐款。', 2404: '竞选活动经常要求支持者捐款。'}"
raw_statements/email_statements_zh.csv,116,zh,"{292: '竞选活动通常有筹款截止日期。', 1854: '竞选活动通常有筹款截止日期。'}"
raw_statements/email_statements_zh.csv,117,zh,"{2080: '竞选活动通常要求捐款以实现筹款目标。', 2492: '竞选活动通常要求捐款以实现筹款目标。'}"
raw_statements/email_statements_zh.csv,118,zh,"{2462: '竞选活动通常通过电子邮件与支持者沟通。', 2692: '竞选活动通常通过电子邮件与支持者沟通。'}"
raw_statements/email_statements_zh.csv,119,zh,"{1410: '获得负担得起的医疗保健是许多人关心的问题。', 1863: '获得负担得起的医疗保健是许多人关心的问题。'}"
raw_statements/email_statements_zh.csv,120,zh,"{997: '贫困会影响健康结果。', 1016: '贫困会影响健康结果。'}"
raw_statements/email_statements_zh.csv,121,zh,"{2091: '选举为更换政治代表提供了机会。', 2380: '选举为更换政治代表提供了机会。'}"
raw_statements/email_statements_zh.csv,122,zh,"{729: '选举可以对一个国家的方向产生长期影响。', 2851: '选举可以对一个国家的方向产生长期影响。'}"
raw_statements/email_statements_zh.csv,123,zh,"{642: '选举在特定日期举行。', 1057: '选举在特定日期举行。'}"
raw_statements/email_statements_zh.csv,124,zh,"{562: '选举日是投票的特定日期。', 892: '选举日是投票的特定日期。', 1596: '选举日是投票的特定日期。', 2282: '选举日是投票的特定日期。'}"
raw_statements/email_statements_zh.csv,125,zh,"{570: '选举日是选举中投票的特定日期。', 3141: '选举日是选举中投票的特定日期。'}"
raw_statements/email_statements_zh.csv,126,zh,"{2272: '选举日是选民投票的特定日期。', 2337: '选举日是选民投票的特定日期。'}"
raw_statements/email_statements_zh.csv,127,zh,"{203: '选举有特定的日期。', 1266: '选举有特定的日期。'}"
raw_statements/email_statements_zh.csv,128,zh,"{1817: '选举由候选人获得的选票数决定。', 3598: '选举由候选人获得的选票数决定。'}"
raw_statements/email_statements_zh.csv,129,zh,"{424: '选举由投票决定。', 1999: '选举由投票决定。'}"
raw_statements/email_statements_zh.csv,130,zh,"{1834: '选举由选民决定。', 2345: '选举由选民决定。'}"
raw_statements/email_statements_zh.csv,131,zh,"{2803: '选举需要选民的支持。', 3286: '选举需要选民的支持。'}"
raw_statements/email_statements_zh.csv,132,zh,"{601: '选民可以选择取消订阅政治竞选电子邮件。', 753: '选民可以选择取消订阅政治竞选电子邮件。', 847: '选民可以选择取消订阅政治竞选电子邮件。', 873: '选民可以选择取消订阅政治竞选电子邮件。'}"
raw_statements/email_statements_zh.csv,133,zh,"{2058: '通过邮件投票，选民无需前往投票站即可接收和投票。', 2495: '通过邮件投票，选民无需前往投票站即可接收和投票。'}"
raw_statements/email_statements_zh.csv,134,zh,"{1988: '遵循科学和专家的建议可以帮助控制病毒。', 2698: '遵循科学和专家的建议可以帮助控制病毒。'}"
raw_statements/email_statements_zh.csv,135,zh,"{1084: '避免用未洗过的手触摸眼睛、鼻子和嘴巴。', 3835: '避免用未洗过的手触摸眼睛、鼻子和嘴巴。'}"
raw_statements/email_statements_zh.csv,136,zh,"{717: '预计民选官员将解决气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。', 3324: '预计民选官员将解决气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。'}"
raw_statements/email_statements_zh.csv,137,zh,"{278: '领导人应该了解影响他们所在地区的问题。', 2835: '领导人应该了解影响他们所在地区的问题。'}"
raw_statements/email_statements_zh.csv,138,zh,"{86: '领导层应该关注人民的利益。', 3580: '领导层应该关注人民的利益。'}"
raw_statements/email_statements_zh.csv,139,zh,"{656: '饮用受污染的水会导致健康问题。', 3088: '饮用受污染的水会导致健康问题。'}"
raw_statements/email_statements_zh.csv,140,zh,"{2064: '高选民投票率会影响选举结果。', 2468: '高选民投票率会影响选举结果。'}"
