source_file,group_number,lng,line_and_statement
raw_statements/email_statements_fr.csv,41,fr,"{1571: 'Les campagnes politiques communiquent souvent avec leurs partisans par courrier électronique.', 1775: 'Les campagnes politiques communiquent souvent avec leurs partisans par courrier électronique.', 1835: 'Les campagnes politiques communiquent souvent avec leurs partisans par courrier électronique.'}"
raw_statements/email_statements_fr.csv,42,fr,"{20: 'Les campagnes politiques demandent souvent des dons pour financer leurs activités.', 845: 'Les campagnes politiques demandent souvent des dons pour financer leurs activités.'}"
raw_statements/email_statements_fr.csv,43,fr,"{40: 'Les campagnes politiques demandent souvent des dons pour soutenir leurs efforts.', 425: 'Les campagnes politiques demandent souvent des dons pour soutenir leurs efforts.'}"
raw_statements/email_statements_fr.csv,44,fr,"{2334: 'Les campagnes politiques ont des dates limites pour la collecte de fonds.', 2535: 'Les campagnes politiques ont des dates limites pour la collecte de fonds.'}"
raw_statements/email_statements_fr.csv,45,fr,"{2318: 'Les campagnes politiques ont souvent des dates limites pour la collecte de fonds.', 3072: 'Les campagnes politiques ont souvent des dates limites pour la collecte de fonds.'}"
raw_statements/email_statements_fr.csv,46,fr,"{680: 'Les campagnes politiques peuvent communiquer avec leurs partisans par courrier électronique.', 1821: 'Les campagnes politiques peuvent communiquer avec leurs partisans par courrier électronique.', 2062: 'Les campagnes politiques peuvent communiquer avec leurs partisans par courrier électronique.'}"
raw_statements/email_statements_fr.csv,47,fr,"{1823: ""Les campagnes politiques peuvent s'engager à rejeter l'argent des PAC des entreprises."", 2013: ""Les campagnes politiques peuvent s'engager à rejeter l'argent des PAC des entreprises.""}"
raw_statements/email_statements_fr.csv,48,fr,"{655: 'Les campagnes politiques peuvent être soutenues par des dons.', 669: 'Les campagnes politiques peuvent être soutenues par des dons.'}"
raw_statements/email_statements_fr.csv,49,fr,"{2802: 'Les campagnes politiques proposent parfois des marchandises en échange de dons.', 3423: 'Les campagnes politiques proposent parfois des marchandises en échange de dons.'}"
raw_statements/email_statements_fr.csv,50,fr,"{523: 'Les campagnes politiques sollicitent fréquemment des dons.', 2172: 'Les campagnes politiques sollicitent fréquemment des dons.'}"
raw_statements/email_statements_fr.csv,51,fr,"{622: 'Les campagnes politiques sollicitent souvent des contributions de la part de leurs partisans.', 3342: 'Les campagnes politiques sollicitent souvent des contributions de la part de leurs partisans.'}"
raw_statements/email_statements_fr.csv,52,fr,"{661: 'Les campagnes politiques sollicitent souvent des dons de la part de leurs partisans.', 1603: 'Les campagnes politiques sollicitent souvent des dons de la part de leurs partisans.'}"
raw_statements/email_statements_fr.csv,53,fr,"{546: 'Les campagnes politiques sollicitent souvent des dons.', 647: 'Les campagnes politiques sollicitent souvent des dons.'}"
raw_statements/email_statements_fr.csv,54,fr,"{696: 'Les campagnes politiques sont souvent financées par des dons.', 2168: 'Les campagnes politiques sont souvent financées par des dons.'}"
raw_statements/email_statements_fr.csv,55,fr,"{2459: 'Les campagnes politiques utilisent des publicités télévisées, des publicités numériques et des courriers pour atteindre les électeurs.', 2689: 'Les campagnes politiques utilisent des publicités télévisées, des publicités numériques et des courriers pour atteindre les électeurs.'}"
raw_statements/email_statements_fr.csv,56,fr,"{2363: 'Les campagnes politiques utilisent le courrier électronique pour communiquer avec leurs partisans et les informer.', 2396: 'Les campagnes politiques utilisent le courrier électronique pour communiquer avec leurs partisans et les informer.'}"
raw_statements/email_statements_fr.csv,57,fr,"{217: 'Les campagnes politiques utilisent le courrier électronique pour communiquer avec leurs partisans.', 975: 'Les campagnes politiques utilisent le courrier électronique pour communiquer avec leurs partisans.'}"
raw_statements/email_statements_fr.csv,58,fr,"{430: 'Les campagnes populaires reposent sur les contributions de nombreuses personnes.', 2797: 'Les campagnes populaires reposent sur les contributions de nombreuses personnes.'}"
raw_statements/email_statements_fr.csv,59,fr,"{2050: 'Les campagnes utilisent le courrier électronique pour communiquer avec leurs partisans et les informer.', 2157: 'Les campagnes utilisent le courrier électronique pour communiquer avec leurs partisans et les informer.'}"
raw_statements/email_statements_fr.csv,60,fr,"{403: 'Les candidats à des fonctions politiques peuvent être confrontés à des problèmes de réélection.', 2931: 'Les candidats à des fonctions politiques peuvent être confrontés à des problèmes de réélection.'}"
raw_statements/email_statements_fr.csv,61,fr,"{278: 'Les dirigeants devraient être bien informés des problèmes qui touchent leurs districts.', 2835: 'Les dirigeants devraient être bien informés des problèmes qui touchent leurs districts.'}"
raw_statements/email_statements_fr.csv,62,fr,"{290: 'Les dirigeants doivent faire preuve de transparence.', 3402: 'Les dirigeants doivent faire preuve de transparence.'}"
raw_statements/email_statements_fr.csv,63,fr,"{864: 'Les e-mails peuvent être utilisés pour communiquer avec les partisans et demander des dons.', 3377: 'Les e-mails peuvent être utilisés pour communiquer avec les partisans et demander des dons.'}"
raw_statements/email_statements_fr.csv,64,fr,"{468: 'Les e-mails sont un moyen pour les politiciens de communiquer avec leurs partisans.', 2806: 'Les e-mails sont un moyen pour les politiciens de communiquer avec leurs partisans.'}"
raw_statements/email_statements_fr.csv,65,fr,"{687: 'Les e-mails sont une méthode courante utilisée par les politiciens pour communiquer avec leurs partisans et demander des dons.', 3148: 'Les e-mails sont une méthode courante utilisée par les politiciens pour communiquer avec leurs partisans et demander des dons.'}"
raw_statements/email_statements_fr.csv,66,fr,"{445: 'Les enseignants, les professeurs et les médecins peuvent faire des dons à des campagnes politiques.', 3071: 'Les enseignants, les professeurs et les médecins peuvent faire des dons à des campagnes politiques.'}"
raw_statements/email_statements_fr.csv,67,fr,"{1990: 'Les familles qui travaillent ont besoin de soutien.', 2044: 'Les familles qui travaillent ont besoin de soutien.'}"
raw_statements/email_statements_fr.csv,68,fr,"{2170: 'Les gens dorment généralement la nuit.', 2319: 'Les gens dorment généralement la nuit.'}"
raw_statements/email_statements_fr.csv,69,fr,"{2060: ""Les gens ont besoin d'argent pour financer leurs campagnes."", 2652: ""Les gens ont besoin d'argent pour financer leurs campagnes.""}"
raw_statements/email_statements_fr.csv,70,fr,"{313: ""Les membres du Congrès abordent des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 2927: ""Les membres du Congrès abordent des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 3242: ""Les membres du Congrès abordent des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 3376: ""Les membres du Congrès abordent des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,71,fr,"{234: 'Les membres du Congrès desservent des districts spécifiques des États-Unis.', 2892: 'Les membres du Congrès desservent des districts spécifiques des États-Unis.'}"
raw_statements/email_statements_fr.csv,72,fr,"{265: 'Les membres du Congrès desservent des districts spécifiques.', 330: 'Les membres du Congrès desservent des districts spécifiques.', 739: 'Les membres du Congrès desservent des districts spécifiques.'}"
raw_statements/email_statements_fr.csv,73,fr,"{201: ""Les membres du Congrès peuvent travailler sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 448: ""Les membres du Congrès peuvent travailler sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 2951: ""Les membres du Congrès peuvent travailler sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 3390: ""Les membres du Congrès peuvent travailler sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,74,fr,"{2843: 'Les membres du Congrès représentent des districts spécifiques.', 3222: 'Les membres du Congrès représentent des districts spécifiques.'}"
raw_statements/email_statements_fr.csv,75,fr,"{628: ""Les membres du Congrès sont élus pour aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 686: ""Les membres du Congrès sont élus pour aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,76,fr,"{2857: 'Les membres du Congrès sont élus pour représenter les districts.', 2960: 'Les membres du Congrès sont élus pour représenter les districts.'}"
raw_statements/email_statements_fr.csv,77,fr,"{272: ""Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 458: ""Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 557: ""Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 797: ""Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,78,fr,"{1160: ""Les petites entreprises sont essentielles à l'économie locale."", 1177: ""Les petites entreprises sont essentielles à l'économie locale."", 3440: ""Les petites entreprises sont essentielles à l'économie locale.""}"
raw_statements/email_statements_fr.csv,79,fr,"{821: 'Les politiciens demandent souvent des dons pour soutenir leurs campagnes.', 2224: 'Les politiciens demandent souvent des dons pour soutenir leurs campagnes.', 3021: 'Les politiciens demandent souvent des dons pour soutenir leurs campagnes.'}"
raw_statements/email_statements_fr.csv,80,fr,"{242: ""Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 663: ""Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 3257: ""Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,81,fr,"{2052: 'Les prêts destinés aux propriétaires de petites entreprises touchées par la pandémie visent à sauver des emplois.', 2379: 'Les prêts destinés aux propriétaires de petites entreprises touchées par la pandémie visent à sauver des emplois.'}"
raw_statements/email_statements_fr.csv,82,fr,"{2554: 'Les publicités télévisées sont utilisées dans les campagnes politiques.', 2704: 'Les publicités télévisées sont utilisées dans les campagnes politiques.'}"
raw_statements/email_statements_fr.csv,83,fr,"{543: 'Les responsables politiques peuvent être confrontés à des problèmes de réélection et rechercher le soutien de leurs électeurs.', 2940: 'Les responsables politiques peuvent être confrontés à des problèmes de réélection et rechercher le soutien de leurs électeurs.'}"
raw_statements/email_statements_fr.csv,84,fr,"{2296: 'Les sondages peuvent indiquer quels candidats sont en tête ou en retard dans une course.', 2317: 'Les sondages peuvent indiquer quels candidats sont en tête ou en retard dans une course.'}"
raw_statements/email_statements_fr.csv,85,fr,"{484: ""Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications."", 587: ""Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications."", 3050: ""Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications.""}"
raw_statements/email_statements_fr.csv,86,fr,"{998: 'Les électeurs choisissent le candidat démocrate aux élections.', 1013: 'Les électeurs choisissent le candidat démocrate aux élections.'}"
raw_statements/email_statements_fr.csv,87,fr,"{486: 'Les électeurs sont contactés pendant les campagnes pour partager des messages et obtenir du soutien.', 3128: 'Les électeurs sont contactés pendant les campagnes pour partager des messages et obtenir du soutien.'}"
raw_statements/email_statements_fr.csv,88,fr,"{2803: 'Les élections nécessitent le soutien des électeurs.', 3286: 'Les élections nécessitent le soutien des électeurs.'}"
raw_statements/email_statements_fr.csv,89,fr,"{729: ""Les élections peuvent avoir des répercussions à long terme sur l'orientation d'un pays."", 2851: ""Les élections peuvent avoir des répercussions à long terme sur l'orientation d'un pays.""}"
raw_statements/email_statements_fr.csv,90,fr,"{498: 'Les élections peuvent être compétitives et difficiles.', 558: 'Les élections peuvent être compétitives et difficiles.'}"
raw_statements/email_statements_fr.csv,91,fr,"{1834: 'Les élections sont décidées par les électeurs.', 2345: 'Les élections sont décidées par les électeurs.'}"
raw_statements/email_statements_fr.csv,92,fr,"{717: ""Les élus devraient aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."", 3324: ""Les élus devraient aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie.""}"
raw_statements/email_statements_fr.csv,93,fr,"{2180: ""Margaret défend fermement nos valeurs. Elle fait preuve d'une éthique professionnelle incroyable et fait preuve de bon sens dans son combat pour les familles de travailleurs, pour protéger l'environnement fragile de la Floride, pour des soins de santé accessibles et abordables et contre les intérêts particuliers qui ont détourné notre processus politique."", 2543: ""Margaret défend fermement nos valeurs. Elle fait preuve d'une éthique professionnelle incroyable et fait preuve de bon sens dans son combat pour les familles de travailleurs, pour protéger l'environnement fragile de la Floride, pour des soins de santé accessibles et abordables et contre les intérêts particuliers qui ont détourné notre processus politique.""}"
raw_statements/email_statements_fr.csv,94,fr,"{1105: ""Tout le monde a le droit de voter lors d'une élection."", 3768: ""Tout le monde a le droit de voter lors d'une élection.""}"
raw_statements/email_statements_fr.csv,95,fr,"{101: 'Une journée de travail honnête devrait suffire à se nourrir, à avoir un toit et à couvrir le coût des médicaments nécessaires.', 3582: 'Une journée de travail honnête devrait suffire à se nourrir, à avoir un toit et à couvrir le coût des médicaments nécessaires.'}"
raw_statements/email_statements_fr.csv,96,fr,"{1084: 'Évitez de vous toucher les yeux, le nez et la bouche sans vous être lavé les mains.', 3835: 'Évitez de vous toucher les yeux, le nez et la bouche sans vous être lavé les mains.'}"
raw_statements/email_statements_fr.csv,97,fr,"{3634: 'Évitez tout contact étroit avec des personnes malades.', 3836: 'Évitez tout contact étroit avec des personnes malades.'}"
