source_file,group_number,lng,line_and_statement
raw_statements/email_statements_pt.csv,34,pt,"{1737: 'Cuidados de saúde acessíveis e acessíveis são uma preocupação para muitas pessoas.', 2417: 'Cuidados de saúde acessíveis e acessíveis são uma preocupação para muitas pessoas.'}"
raw_statements/email_statements_pt.csv,35,pt,"{3634: 'Evite contato próximo com pessoas doentes.', 3836: 'Evite contato próximo com pessoas doentes.'}"
raw_statements/email_statements_pt.csv,36,pt,"{1084: 'Evite tocar nos olhos, nariz e boca com as mãos sujas.', 3835: 'Evite tocar nos olhos, nariz e boca com as mãos sujas.'}"
raw_statements/email_statements_pt.csv,37,pt,"{24: 'Lavar as mãos pode ajudar a prevenir a propagação de doenças.', 3620: 'Lavar as mãos pode ajudar a prevenir a propagação de doenças.'}"
raw_statements/email_statements_pt.csv,38,pt,"{2180: 'Margaret é uma voz forte de nossos valores — ela traz uma incrível ética de trabalho e bom senso à sua luta pelas famílias trabalhadoras, pela proteção do meio ambiente frágil da Flórida, por cuidados de saúde acessíveis e contra os interesses especiais que sequestraram nosso processo político.', 2543: 'Margaret é uma voz forte de nossos valores — ela traz uma incrível ética de trabalho e bom senso à sua luta pelas famílias trabalhadoras, pela proteção do meio ambiente frágil da Flórida, por cuidados de saúde acessíveis e contra os interesses especiais que sequestraram nosso processo político.'}"
raw_statements/email_statements_pt.csv,39,pt,"{631: 'Mudanças climáticas, deterioração da infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare são questões comuns abordadas por políticos.', 2919: 'Mudanças climáticas, deterioração da infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare são questões comuns abordadas por políticos.'}"
raw_statements/email_statements_pt.csv,40,pt,"{1881: 'O ActBlue Express permite o processamento imediato de doações.', 2460: 'O ActBlue Express permite o processamento imediato de doações.'}"
raw_statements/email_statements_pt.csv,41,pt,"{3094: 'O Congresso tem um papel na abordagem de questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 3374: 'O Congresso tem um papel na abordagem de questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.'}"
raw_statements/email_statements_pt.csv,42,pt,"{210: 'O Seguro Social e o Medicare são programas destinados a proteger o bem-estar dos indivíduos.', 321: 'O Seguro Social e o Medicare são programas destinados a proteger o bem-estar dos indivíduos.'}"
raw_statements/email_statements_pt.csv,43,pt,"{2058: 'O Vote by Mail permite que os eleitores recebam e votem sem ir a um local de votação.', 2495: 'O Vote by Mail permite que os eleitores recebam e votem sem ir a um local de votação.'}"
raw_statements/email_statements_pt.csv,44,pt,"{1410: 'O acesso a cuidados de saúde acessíveis é uma preocupação para muitas pessoas.', 1863: 'O acesso a cuidados de saúde acessíveis é uma preocupação para muitas pessoas.'}"
raw_statements/email_statements_pt.csv,45,pt,"{2272: 'O dia da eleição é uma data específica em que os eleitores votam.', 2337: 'O dia da eleição é uma data específica em que os eleitores votam.'}"
raw_statements/email_statements_pt.csv,46,pt,"{2347: 'Os candidatos nas eleições podem ser superados por seus oponentes.', 3628: 'Os candidatos nas eleições podem ser superados por seus oponentes.'}"
raw_statements/email_statements_pt.csv,47,pt,"{864: 'Os e-mails podem ser usados para se comunicar com apoiadores e solicitar doações.', 2878: 'Os e-mails podem ser usados para se comunicar com apoiadores e solicitar doações.', 3377: 'Os e-mails podem ser usados para se comunicar com apoiadores e solicitar doações.'}"
raw_statements/email_statements_pt.csv,48,pt,"{571: 'Os e-mails podem ser usados para solicitar doações para campanhas políticas.', 2847: 'Os e-mails podem ser usados para solicitar doações para campanhas políticas.'}"
raw_statements/email_statements_pt.csv,49,pt,"{2914: 'Os e-mails são usados para se comunicar com apoiadores e solicitar doações.', 3129: 'Os e-mails são usados para se comunicar com apoiadores e solicitar doações.'}"
raw_statements/email_statements_pt.csv,50,pt,"{278: 'Os líderes devem ter conhecimento sobre os problemas que afetam seus distritos.', 2835: 'Os líderes devem ter conhecimento sobre os problemas que afetam seus distritos.'}"
raw_statements/email_statements_pt.csv,51,pt,"{313: 'Os membros do Congresso abordam questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 2927: 'Os membros do Congresso abordam questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 3242: 'Os membros do Congresso abordam questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.'}"
raw_statements/email_statements_pt.csv,52,pt,"{234: 'Os membros do Congresso atendem a distritos específicos nos Estados Unidos.', 2892: 'Os membros do Congresso atendem a distritos específicos nos Estados Unidos.'}"
raw_statements/email_statements_pt.csv,53,pt,"{265: 'Os membros do Congresso atendem a distritos específicos.', 739: 'Os membros do Congresso atendem a distritos específicos.'}"
raw_statements/email_statements_pt.csv,54,pt,"{201: 'Os membros do Congresso podem trabalhar em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 448: 'Os membros do Congresso podem trabalhar em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 2951: 'Os membros do Congresso podem trabalhar em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.'}"
raw_statements/email_statements_pt.csv,55,pt,"{3386: 'Os membros do Congresso podem trabalhar em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da previdência social e do Medicare.', 3390: 'Os membros do Congresso podem trabalhar em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da previdência social e do Medicare.'}"
raw_statements/email_statements_pt.csv,56,pt,"{2843: 'Os membros do Congresso representam distritos específicos.', 3222: 'Os membros do Congresso representam distritos específicos.'}"
raw_statements/email_statements_pt.csv,57,pt,"{2857: 'Os membros do Congresso são eleitos para representar os distritos.', 2960: 'Os membros do Congresso são eleitos para representar os distritos.'}"
raw_statements/email_statements_pt.csv,58,pt,"{272: 'Os membros do Congresso trabalham em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 458: 'Os membros do Congresso trabalham em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 797: 'Os membros do Congresso trabalham em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.'}"
raw_statements/email_statements_pt.csv,59,pt,"{663: 'Os políticos trabalham em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.', 3257: 'Os políticos trabalham em questões como mudanças climáticas, infraestrutura, falta de moradia e proteção da Previdência Social e do Medicare.'}"
raw_statements/email_statements_pt.csv,60,pt,"{576: 'Proteger a Previdência Social e o Medicare é importante para muitas pessoas.', 1891: 'Proteger a Previdência Social e o Medicare é importante para muitas pessoas.'}"
raw_statements/email_statements_pt.csv,61,pt,"{1918: 'Proteger o meio ambiente é uma preocupação para algumas pessoas.', 2167: 'Proteger o meio ambiente é uma preocupação para algumas pessoas.'}"
raw_statements/email_statements_pt.csv,62,pt,"{318: 'Recusar-se a debater priva os eleitores da chance de aprender sobre os candidatos.', 3109: 'Recusar-se a debater priva os eleitores da chance de aprender sobre os candidatos.'}"
raw_statements/email_statements_pt.csv,63,pt,"{542: 'Salvar informações de pagamento pode facilitar transações mais rápidas.', 2939: 'Salvar informações de pagamento pode facilitar transações mais rápidas.'}"
raw_statements/email_statements_pt.csv,64,pt,"{1105: 'Todos têm o direito de votar em uma eleição.', 3768: 'Todos têm o direito de votar em uma eleição.'}"
raw_statements/email_statements_pt.csv,65,pt,"{101: 'Um dia de trabalho honesto deve ser suficiente para colocar comida na mesa, um teto sobre sua cabeça e cobrir os custos dos medicamentos necessários.', 3582: 'Um dia de trabalho honesto deve ser suficiente para colocar comida na mesa, um teto sobre sua cabeça e cobrir os custos dos medicamentos necessários.'}"
raw_statements/email_statements_pt.csv,66,pt,"{2802: 'Às vezes, as campanhas políticas oferecem mercadorias em troca de doações.', 3423: 'Às vezes, as campanhas políticas oferecem mercadorias em troca de doações.'}"
