statement,elicitation,committer
"Une opinion populaire n'est pas nécessairement valide ou exacte. De même, sa popularité ne le rend pas invalide.",Amazon Translate,Amir
"Un objectif doit présenter un défi, mais aussi susciter de l'enthousiasme.",Amazon Translate,Amir
"Bien rire et dormir suffisamment sont souvent les meilleurs remèdes, selon les médecins.",Amazon Translate,Amir
"Un corridor logistique performant doit disposer d'un excellent accès à l'eau, au rail, aux autoroutes et d'une large clientèle potentielle.",Amazon Translate,Amir
Un bon mariage peut être celui d'une femme aveugle et d'un mari sourd.,Amazon Translate,Amir
Une bonne nuit de sommeil est souvent sous-estimée par les passionnés de santé et les passionnés de fitness.,Amazon Translate,Amir
Faire de l'exercice régulièrement est une bonne méthode pour rester en bonne santé.,Amazon Translate,Amir
Un grain de sable est extrêmement petit.,Amazon Translate,Amir
Un bon patron n'obligerait pas ses employés à faire des heures supplémentaires sans compensation.,Amazon Translate,Amir
Une personne sociable n'aime généralement pas la solitude.,Amazon Translate,Amir
Un mariage heureux ressemble à une longue conversation interminable.,Amazon Translate,Amir
"On ne peut pas persuader un cœur d'aimer, tout comme on ne peut pas persuader un estomac de digérer les aliments.",Amazon Translate,Amir
Un hexagone a toujours six côtés.,Amazon Translate,Amir
Une connexion cachée est plus forte qu'une connexion évidente.,Amazon Translate,Amir
Un être humain doit transformer l'information en intelligence ou en savoir. Nous avons tendance à oublier qu'aucun ordinateur ne posera jamais une nouvelle question.,Amazon Translate,Amir
Un mari est un type qui vous dit quand vous portez trop de rouge à lèvres.,Amazon Translate,Amir
L'opinion d'un avocat ne vaut rien tant qu'elle n'est pas payée.,Amazon Translate,Amir
Une vie de loisirs est un royaume où l'on prend moins de soin qu'un royaume n'en a besoin.,Amazon Translate,Amir
"Un cœur aimant entretient une famille, un cœur haineux la détruit.",Amazon Translate,Amir
Un faible taux de positivité à la COVID devrait permettre d'assouplir les restrictions.,Amazon Translate,Amir
Un homme vieillit de sept ans le lendemain de son mariage.,Amazon Translate,Amir
Un homme a cent dollars et tu lui en laisses deux. C'est de la soustraction.,Amazon Translate,Amir
Un homme amoureux n'est pas complet tant qu'il n'est pas marié. Alors il a terminé.,Amazon Translate,Amir
Un homme réussit s'il se lève le matin et se couche le soir et fait ce qu'il veut faire entre les deux.,Amazon Translate,Amir
Un homme n'est pas vieux tant qu'il cherche quelque chose.,Amazon Translate,Amir
"Un homme aime le plus sa bien-aimée, sa femme le mieux, mais sa mère le plus longtemps.",Amazon Translate,Amir
"Un homme doit être plus grand, plus âgé, plus lourd, plus laid et plus rauque que sa femme.",Amazon Translate,Amir
Un homme qui rend hommage aux grands ouvre la voie à sa propre grandeur.,Amazon Translate,Amir
Un homme sans jambes ne peut pas courir.,Amazon Translate,Amir
Un homme sans métier est comme un arbre sans fruits.,Amazon Translate,Amir
Le vrai caractère d'un homme se révèle quand il est saoul.,Amazon Translate,Amir
Les véritables secrets d'un homme sont plus secrets pour lui-même que pour les autres.,Amazon Translate,Amir
Une nation peut perdre ses libertés en un jour et ne pas les perdre en un siècle.,Amazon Translate,Amir
Un besoin d'information vous donnerait envie d'aller sur Internet.,Amazon Translate,Amir
Un besoin d'argent vous donnerait envie de gagner votre vie.,Amazon Translate,Amir
Une aiguille est tranchante.,Amazon Translate,Amir
Un surnom est la pierre la plus dure que le diable puisse lancer à un homme.,Amazon Translate,Amir
Un nombre élevé à un autre chiffre est généralement supérieur à l'addition de ces deux chiffres.,Amazon Translate,Amir
Un et un un font onze.,Amazon Translate,Amir
Une partie de la gentillesse consiste à aimer les gens plus qu'ils ne le méritent.,Amazon Translate,Amir
Une personne ne veut pas être soumise à des restrictions.,Amazon Translate,Amir
Personne ne veut un travail ennuyeux.,Amazon Translate,Amir
Personne ne veut d'une tumeur au cerveau.,Amazon Translate,Amir
Personne ne veut se casser le doigt.,Amazon Translate,Amir
Personne ne veut avoir le cœur brisé.,Amazon Translate,Amir
Personne ne veut d'un virus informatique.,Amazon Translate,Amir
Personne ne veut d'une mouche dans sa soupe.,Amazon Translate,Amir
Personne ne veut d'un clou.,Amazon Translate,Amir
Personne ne veut faire une crise cardiaque.,Amazon Translate,Amir
Une personne ne veut pas d'un travail mal rémunéré.,Amazon Translate,Amir
Une personne ne veut pas d'une connexion Internet lente.,Amazon Translate,Amir
Une personne ne veut pas être maltraitée.,Amazon Translate,Amir
Une personne ne veut pas avoir mal au dos.,Amazon Translate,Amir
Une personne ne veut pas avoir de démangeaisons.,Amazon Translate,Amir
Une personne ne veut pas de MST.,Amazon Translate,Amir
Une personne ne veut pas être ennuyée.,Amazon Translate,Amir
Une personne ne veut pas d'anxiété.,Amazon Translate,Amir
Une personne ne veut pas de mauvaise nourriture.,Amazon Translate,Amir
Une personne ne veut pas s'ennuyer.,Amazon Translate,Amir
Personne ne veut être trompé.,Amazon Translate,Amir
Une personne ne veut pas que tout soit pareil.,Amazon Translate,Amir
Personne ne veut faire la guerre.,Amazon Translate,Amir
Personne ne veut que son ordinateur tombe en panne.,Amazon Translate,Amir
Personne ne veut perdre son emploi.,Amazon Translate,Amir
Une personne ne veut pas de plaies ouvertes.,Amazon Translate,Amir
Personne ne veut de schizophrénie.,Amazon Translate,Amir
Une personne ne veut pas connaître la vérité.,Amazon Translate,Amir
Une personne ne veut pas être aliénée.,Amazon Translate,Amir
Une personne ne veut pas être malade.,Amazon Translate,Amir
Une personne ne veut pas avoir peur.,Amazon Translate,Amir
Personne ne veut être malade.,Amazon Translate,Amir
Personne ne veut être dans un embouteillage.,Amazon Translate,Amir
Personne ne veut être en prison.,Amazon Translate,Amir
Personne ne veut être puni.,Amazon Translate,Amir
Personne ne veut être ridicule.,Amazon Translate,Amir
Personne ne veut avoir honte.,Amazon Translate,Amir
Personne ne veut se casser une jambe.,Amazon Translate,Amir
Personne ne veut avoir un accident de voiture.,Amazon Translate,Amir
Personne ne veut mourir seul.,Amazon Translate,Amir
Une personne ne veut pas faire quelque chose pour laquelle elle n'est pas douée.,Amazon Translate,Amir
Personne ne veut refaire le travail.,Amazon Translate,Amir
Une personne ne veut pas faire ce qui ne l'intéresse pas.,Amazon Translate,Amir
Une personne ne veut pas tomber amoureuse.,Amazon Translate,Amir
Une personne ne veut pas avoir de maison.,Amazon Translate,Amir
Une personne ne veut pas entendre de mauvaises nouvelles.,Amazon Translate,Amir
Personne ne veut perdre ses amis.,Amazon Translate,Amir
Personne ne veut faire d'erreur.,Amazon Translate,Amir
Une personne ne veut pas de boutons.,Amazon Translate,Amir
Une personne ne veut pas de choses désagréables.,Amazon Translate,Amir
Une personne dans une situation désespérée essaiera les mesures les plus désespérées.,Amazon Translate,Amir
Une personne qui fait du jogging par temps chaud est plus susceptible de transpirer.,Amazon Translate,Amir
"Dans un train vide, personne n'entendrait pas beaucoup de monde parler.",Amazon Translate,Amir
Une personne qui se couche ne porte généralement pas de maillot de bain.,Amazon Translate,Amir
Il est peu probable qu'une personne ayant une forte fièvre soit en bonne santé.,Amazon Translate,Amir
La race d'une personne ne dépend pas de ses capacités.,Amazon Translate,Amir
Un pessimiste est une personne qui a connu intimement un optimiste.,Amazon Translate,Amir
Un point de vue comporte des points de vue différents.,Amazon Translate,Amir
"Un homme politique peut viser la réalisation de la liberté, mais il ne peut y parvenir que par la violence.",Amazon Translate,Amir
Un politicien faisant campagne pour le conseil municipal doit avoir de l'expérience professionnelle dans la ville.,Amazon Translate,Amir
Une personne très occupée peut ne pas connaître son poids.,Amazon Translate,Amir
Refuser les éloges peut être un désir d'être félicité deux fois.,Amazon Translate,Amir
"Dans une société de fous, une personne saine d'esprit peut paraître folle.",Amazon Translate,Amir
"Un navire est en sécurité au port, mais ce n'est pas son but.",Amazon Translate,Amir
Un moyen simple de déterminer si une arme a été volée est de vérifier son numéro de série.,Amazon Translate,Amir
Un sourire est généralement perçu comme une émotion positive.,Amazon Translate,Amir
Une société devient grande lorsque des hommes âgés plantent des arbres en sachant qu'ils ne s'assiéront jamais à leur ombre.,Amazon Translate,Amir
Un carré possède quatre côtés.,Amazon Translate,Amir
Un vent fort pourrait vous inciter à faire voler un cerf-volant.,Amazon Translate,Amir
Une épée est tranchante.,Amazon Translate,Amir
"Une punaise, c'est tranchant.",Amazon Translate,Amir
Un enseignant qui n'est pas dogmatique peut être un enseignant qui n'enseigne pas vraiment.,Amazon Translate,Amir
Un théiste est le contraire d'un athée.,Amazon Translate,Amir
Une théorie n'est pas un fait.,Amazon Translate,Amir
Une guerre n'est pas gagnée si l'ennemi vaincu n'est pas devenu un ami.,Amazon Translate,Amir
Une éponge humide absorbera plus d'eau qu'une éponge sèche.,Amazon Translate,Amir
"Un homme sage dans sa maison devrait trouver une épouse douce et courtoise, ou ne pas avoir d'épouse du tout.",Amazon Translate,Amir
Un homme sage met ses croyances en rapport avec les preuves.,Amazon Translate,Amir
"Dans un an, vous auriez aimé avoir commencé aujourd'hui.",Amazon Translate,Amir
Le comportement d'évitement en vous-même est une voie pavée vers une seule chose : améliorer votre comportement d'évitement.,Amazon Translate,Amir
La capacité de penser comme un violon ou un piano nécessite une pratique quotidienne.,Amazon Translate,Amir
L'abolition de la police est une position extrême adoptée par les démocrates.,Amazon Translate,Amir
L'avortement est un crime car la vie commence dès la conception.,Amazon Translate,Amir
L'accès aux soins de santé et à l'éducation doit être une priorité.,Amazon Translate,Amir
"L'accès aux soins de santé devrait être accessible à tous, sans craindre de s'endetter.",Amazon Translate,Amir
"Une connaissance est une personne à qui nous savons assez bien pour emprunter, mais pas assez pour prêter.",Amazon Translate,Amir
La loi que nous voulons faire adopter cette session interdit les arrestations pour des crimes non passibles de prison.,Amazon Translate,Amir
"Si vous additionnez deux nombres, vous obtiendrez un plus grand nombre.",Amazon Translate,Amir
L'admiration et la familiarité sont des choses étrangères.,Amazon Translate,Amir
Les adultes devraient superviser toutes les activités liées aux feux d'artifice.,Amazon Translate,Amir
Les progrès technologiques peuvent contribuer à sauver des vies et à améliorer la qualité de vie de tous les habitants du monde.,Amazon Translate,Amir
Les progrès technologiques peuvent avoir des conséquences très positives ou désastreuses.,Amazon Translate,Amir
"L'adversité est une épreuve de principe. Sans cela, un homme ne sait pas s'il est honnête ou non.",Amazon Translate,Amir
"Conseillez-le et conseillez-le. S'il n'écoute pas, que l'adversité lui apprenne.",Amazon Translate,Amir
Les entraînements aérobiques sont généralement bons pour vous.,Amazon Translate,Amir
L'Afrique est un continent.,Amazon Translate,Amir
"Après un certain temps, l'argent n'a plus de sens. Cela cesse d'être le but. C'est le jeu qui compte.",Amazon Translate,Amir
"Après un procès, l'une des parties est nue et l'autre sans chemise.",Amazon Translate,Amir
Les compagnies aériennes peuvent interdire les animaux de soutien émotionnel en raison de leur mauvaise conduite et des propriétaires d'animaux qui contournent les règles et les frais des compagnies aériennes.,Amazon Translate,Amir
L'alcool devrait être interdit aux fans pendant les matchs sportifs.,Amazon Translate,Amir
L'alcool peut vous donner envie de dormir la nuit.,Amazon Translate,Amir
L'algèbre utilise des variables.,Amazon Translate,Amir
Tout art est autobiographique ; la perle est l'autobiographie de l'huître.,Amazon Translate,Amir
Tous les mauvais précédents sont au départ des mesures justifiables.,Amazon Translate,Amir
Toutes les croyances fanatiques font du mal. Ils encouragent la haine et les conflits.,Amazon Translate,Amir
Toutes les grandes actions et toutes les grandes pensées ont un début ridicule. Les grandes œuvres naissent souvent au coin d'une rue ou dans la porte tournante d'un restaurant.,Amazon Translate,Amir
Tous les êtres humains sont créés égaux.,Amazon Translate,Amir
"Toutes sortes de beauté n'inspirent pas l'amour. Il en existe une qui ne fait que plaire à la vue, mais qui ne captive pas les affections.",Amazon Translate,Amir
"Toute vie est une expérience. Plus vous faites d'expériences, mieux c'est.",Amazon Translate,Amir
Tous les souvenirs que les gens appellent pour rendre des comptes sont inventés.,Amazon Translate,Amir
Tous nos rêves peuvent devenir réalité si nous avons le courage de les réaliser.,Amazon Translate,Amir
Tout notre mal vient de notre incapacité à être seuls.,Amazon Translate,Amir
Tout le monde est humain.,Amazon Translate,Amir
Toutes les religions ont des différences.,Amazon Translate,Amir
"Tous les mouvements sociaux sont rejetés à un moment ou à un autre parce qu'ils se plaignent. Au fil du temps, ils sont reconnus comme disant la vérité au pouvoir.",Amazon Translate,Amir
Tous les continents étaient autrefois connectés en un seul continent géant appelé Pangée.,Amazon Translate,Amir
Toutes les routes mènent à Rome.,Amazon Translate,Amir
Toutes les vérités sont faciles à comprendre une fois découvertes. Il s'agit de les découvrir.,Amazon Translate,Amir
"Tout ce qui n'est pas de la prose est du vers, et tout ce qui n'est pas du vers est de la prose.",Amazon Translate,Amir
Tous ceux qui sont morts sont égaux.,Amazon Translate,Amir
Permettre aux électeurs éligibles de voter en ligne permet à un plus grand nombre d'électeurs de participer aux élections et renforce la démocratie.,Amazon Translate,Amir
Autoriser les visites familiales dans les maisons de retraite pendant une pandémie améliorera la qualité de vie et la santé mentale des résidents et de leurs familles.,Amazon Translate,Amir
"Autoriser les armes à feu, ce n'est pas une question de gentils armés qui dissuadent les crimes violents. Une étude portant sur 33 États indique que l'autorisation des armes à feu a fait augmenter les crimes violents de 13 % à 15 %.",Amazon Translate,Amir
Permettre aux gens d'avoir leur propre croyance religieuse sans être perturbés est une bonne chose.,Amazon Translate,Amir
"Bien que la Grande-Bretagne soit un pays vaste et célèbre, c'est une île.",Amazon Translate,Amir
"Même si certaines personnes qui fument vivent très longtemps, plus elles fument, plus le risque pour leur santé est grand.",Amazon Translate,Amir
"Bien que le monde ne soit pas parfait, il n'en reste pas moins le meilleur qui soit.",Amazon Translate,Amir
"Bien que nous puissions voir les réactions des autres à leur expérience intérieure, nous ne pouvons pas réellement percevoir ou ressentir leur expérience intérieure réelle, leurs qualia.",Amazon Translate,Amir
L'altruisme est une question de bon sens pour les gens.,Amazon Translate,Amir
L'altruisme est le fondement d'une société pacifique.,Amazon Translate,Amir
Toujours et jamais sont deux mots que vous devez toujours vous rappeler de ne jamais utiliser.,Amazon Translate,Amir
N'hésitez pas à toujours apporter votre soutien.,Amazon Translate,Amir
Rappelez-vous toujours que votre concentration détermine votre réalité.,Amazon Translate,Amir
Vérifiez toujours trois fois que vos pièces sont compatibles avant d'acheter des pièces d'ordinateur.,Amazon Translate,Amir
Ayez toujours confiance en Dieu.,Amazon Translate,Amir
L'ambition n'est pas un vice des gens mesquins.,Amazon Translate,Amir
L'Amérique a fait le bon choix lorsqu'elle s'est séparée de la Grande-Bretagne en 1776.,Amazon Translate,Amir
L'Amérique est un endroit où le courage et la conviction peuvent faire la différence.,Amazon Translate,Amir
L'Amérique doit s'efforcer de défendre la démocratie et les droits de l'homme dans le monde entier.,Amazon Translate,Amir
"La diversité croissante des États-Unis doit être saluée et nous devons les protéger par des lois contre l'exploitation, le sexisme et le racisme.",Amazon Translate,Amir
Les Américains doivent adopter des politiques qui redonneront de la grandeur à l'Amérique.,Amazon Translate,Amir
Les Américains en ont fini avec les politiciens hypocrites.,Amazon Translate,Amir
"Les Américains, en tant que société, sont perçus comme cupides.",Amazon Translate,Amir
Les Américains sont travailleurs et optimistes.,Amazon Translate,Amir
Les Américains n'ont jamais eu peur de l'avenir.,Amazon Translate,Amir
Les Américains savent ce qui est bien et ce qui ne va pas.,Amazon Translate,Amir
Les Américains veulent des valeurs progressistes.,Amazon Translate,Amir
Les Américains veulent des dirigeants républicains.,Amazon Translate,Amir
Les Américains intelligents sont capables de voir qui en est digne et qui ne l'est pas.,Amazon Translate,Amir
Un comptable est doué en mathématiques et en logique.,Amazon Translate,Amir
"« Une pomme par jour éloigne le médecin », dit-on souvent.",Amazon Translate,Amir
"L'éducation ne dépend pas de la quantité que vous avez consacrée à la mémoire, ni même de vos connaissances. C'est être capable de faire la différence entre ce que vous savez et ce que vous ne savez pas.",Amazon Translate,Amir
Une réputation éminente est aussi dangereuse qu'une mauvaise.,Amazon Translate,Amir
L'épouse idéale est celle qui vous reste fidèle tout en essayant d'être aussi charmante que si elle ne l'était pas.,Amazon Translate,Amir
Une augmentation de 3 à 9 millions de cas de goutte en une décennie suggère que les changements du mode de vie humain influencent le développement de la maladie.,Amazon Translate,Amir
Un enfer intelligent serait mieux qu'un stupide paradis.,Amazon Translate,Amir
Une invitation vous donnerait envie d'aller à une fête.,Amazon Translate,Amir
Une frontière ouverte laisse les citoyens sans protection et crée un conflit entre les gouvernés et le gouvernement.,Amazon Translate,Amir
Une once de performance vaut des tonnes de promesses.,Amazon Translate,Amir
Les présentateurs ne devraient pas poser de questions trop complexes à leurs interlocuteurs.,Amazon Translate,Amir
"L'agriculture animale est responsable de nombreux gaz à effet de serre, c'est pourquoi l'élevage du bétail est à l'origine du réchauffement climatique.",Amazon Translate,Amir
Les animaux ont instinctivement peur de la vue ou même de la trace de l'homme.,Amazon Translate,Amir
Ann aidera les personnes en difficulté.,Amazon Translate,Amir
Un autre vote démocratique peut contribuer à garantir ce qui est bon pour notre avenir.,Amazon Translate,Amir
"Encore une victoire comme celle-ci, et nous sommes perdus.",Amazon Translate,Amir
L'antisémitisme est un fléau qui doit être condamné.,Amazon Translate,Amir
L'anxiété chez les enfants est essentiellement l'expression de leur sentiment de perte de la personne qu'ils aiment.,Amazon Translate,Amir
Tout nombre multiplié par un reste le même.,Amazon Translate,Amir
Tout nombre multiplié par zéro est toujours égal à zéro.,Amazon Translate,Amir
"Tout le monde peut parler à Dieu, mais Dieu ne répond qu'aux personnes mentalement instables.",Amazon Translate,Amir
Tout ce qui est trop stupide pour être dit est chanté.,Amazon Translate,Amir
"Apparemment, les hommes peuvent être guéris de la drogue, de l'alcool, du jeu, du fait de se ronger les ongles, de se cueillir le nez, mais pas de se marier.",Amazon Translate,Amir
Une pomme peut être rouge.,Amazon Translate,Amir
Apple possède certaines des meilleures technologies.,Amazon Translate,Amir
"Aristote, Platon et Socrate étaient des philosophes grecs.",Amazon Translate,Amir
Les habitants de l'Arizona ont de solides valeurs conservatrices.,Amazon Translate,Amir
"Arrêter des criminels est l'affaire des flics et des tribunaux, pas des politiciens.",Amazon Translate,Amir
"L'art commence par la résistance. Au moment où la résistance est surmontée, aucun chef-d'œuvre humain n'a été créé sans un grand travail.",Amazon Translate,Amir
L'art dans les musées peut inciter les gens à écrire des histoires.,Amazon Translate,Amir
"En tant que femme de petite entreprise, je sais de première main l'impact de la fermeture sur nos familles.",Amazon Translate,Amir
"À mesure que les hommes avancent dans la vie, toutes les passions se transforment en argent. L'amour, l'ambition et même la poésie s'arrêtent là.",Amazon Translate,Amir
"Au fur et à mesure que les gens suivent leur propre voie, le destin les accompagne.",Amazon Translate,Amir
"À mesure que la société progresse, le niveau de pauvreté augmente.",Amazon Translate,Amir
L'Asie est le plus grand continent du monde.,Amazon Translate,Amir
"Demander à un écrivain ce qu'il pense de la critique, c'est comme demander à un réverbère ce qu'il pense des chiens.",Amazon Translate,Amir
L'assassinat est la forme extrême de censure.,Amazon Translate,Amir
Aidez-les à réaliser une invention ; aidez-les à partir de zéro.,Amazon Translate,Amir
"À vingt ans, tout le monde est républicain.",Amazon Translate,Amir
L'Australie est un continent insulaire.,Amazon Translate,Amir
L'Australie est la seule nation insulaire qui est également un continent.,Amazon Translate,Amir
"L'autorité ne fonctionne pas sans prestige, ni le prestige sans distance.",Amazon Translate,Amir
Évitez tout contact étroit avec des personnes malades.,Amazon Translate,Amir
"Une mauvaise administration peut détruire une bonne politique, mais une bonne administration ne peut jamais sauver une mauvaise politique.",Amazon Translate,Amir
Les balles sont rondes.,Amazon Translate,Amir
Des mesures de base sont nécessaires pour se protéger contre la propagation du coronavirus.,Amazon Translate,Amir
Les mathématiques de base sont utilisées dans la vie de tous les jours.,Amazon Translate,Amir
Les chauves-souris sont les seuls mammifères volants.,Amazon Translate,Amir
Il vaut mieux avoir approximativement raison plutôt que tout à fait tort.,Amazon Translate,Amir
Soyez clair et transparent. Soyez prêt à montrer vos sources et les méthodologies qui étayent votre analyse.,Amazon Translate,Amir
"Soyez doux envers votre ennemi, comme vous le feriez avec un vieux four.",Amazon Translate,Amir
Soyez trop occupé pour avoir le temps de regretter.,Amazon Translate,Amir
Sois qui tu es et dis ce que tu ressens parce que ceux qui pensent ne comptent pas et ceux qui comptent ne s'en soucient pas.,Amazon Translate,Amir
"Sois plus sage que les autres si tu peux, mais ne le leur dis pas.",Amazon Translate,Amir
"Avant le mariage, un homme passe la nuit éveillé à penser à ce que tu as dit. Après le mariage, il s'endormira avant que tu n'aies fini de le dire.",Amazon Translate,Amir
"Avant de recevoir une indemnité de chômage, une personne doit présenter une preuve d'identité.",Amazon Translate,Amir
L'ennui peut vous donner envie d'utiliser un téléviseur.,Amazon Translate,Amir
L'ennui peut vous donner envie de regarder la télévision.,Amazon Translate,Amir
Le froid peut vous donner envie de vous réchauffer.,Amazon Translate,Amir
Être déprimé peut vous donner envie de boire.,Amazon Translate,Amir
Être sale peut vous donner envie de prendre un bain.,Amazon Translate,Amir
Être sale peut vous donner envie de prendre un bain.,Amazon Translate,Amir
Être en bonne santé et faire de l'exercice régulièrement peut contribuer à améliorer votre santé mentale.,Amazon Translate,Amir
Le fait d'avoir chaud peut vous donner envie d'aller vous baigner.,Amazon Translate,Amir
"Si vous avez faim, vous pourriez avoir envie de manger un hamburger.",Amazon Translate,Amir
Avoir faim peut vous donner envie de dîner.,Amazon Translate,Amir
"Si vous avez faim, vous pourriez avoir envie d'aller au restaurant.",Amazon Translate,Amir
La faim peut vous donner envie de déjeuner.,Amazon Translate,Amir
"Si vous avez faim, vous pourriez avoir envie de faire du pain.",Amazon Translate,Amir
Être pressé peut vous faire manger rapidement.,Amazon Translate,Amir
Le fait de vous sentir seul peut vous donner envie de rencontrer un ami.,Amazon Translate,Amir
L'obésité est mauvaise pour la santé.,Amazon Translate,Amir
L'activité physique peut améliorer la qualité de vie en améliorant votre humeur au quotidien.,Amazon Translate,Amir
Être poli peut vous donner envie d'attendre votre tour.,Amazon Translate,Amir
Être sédentaire régulièrement n'est pas sain.,Amazon Translate,Amir
Être religieux signifie que vous avez foi en certaines croyances et pratiques dictées par la religion.,Amazon Translate,Amir
Être fort ne signifie pas nécessairement être en forme.,Amazon Translate,Amir
Avoir soif vous donnerait envie de boire.,Amazon Translate,Amir
Être fatigué vous donnerait envie de vous reposer.,Amazon Translate,Amir
La fatigue vous donnerait envie de dormir.,Amazon Translate,Amir
Les croyants comptent sur leur religion pour leur soutien spirituel.,Amazon Translate,Amir
"Point de référence par rapport à ce que vous étiez avant, et non à l'endroit où vous pensez que vous devriez être.",Amazon Translate,Amir
Il vaut mieux avoir un diamant avec un défaut qu'un caillou qui n'en a pas.,Amazon Translate,Amir
Il vaut mieux donner des cerises à un cochon que des conseils à un idiot.,Amazon Translate,Amir
Il vaut mieux avoir aimé et perdu que ne pas avoir aimé du tout.,Amazon Translate,Amir
"Attention, les étangs glacés sont très froids ; une hypothermie peut survenir si vous entrez dans l'eau.",Amazon Translate,Amir
"Au-delà d'un certain point, il n'y a pas de retour en arrière. Ce point doit être atteint.",Amazon Translate,Amir
Les projets de loi réduiront le budget de l'État.,Amazon Translate,Amir
Les garçons biologiques ne devraient pas être autorisés à participer à des compétitions sportives avec des filles biologiques.,Amazon Translate,Amir
"Heureux celui qui a trouvé son travail, qu'il ne demande aucune autre bénédiction.",Amazon Translate,Amir
Seul le sang fait tourner les roues de l'histoire.,Amazon Translate,Amir
L'ennui vous donnerait envie de jouer à des jeux.,Amazon Translate,Amir
Les sciences naturelles et physiques ont des rôles spécifiques qui améliorent la qualité de vie humaine.,Amazon Translate,Amir
Républicains et démocrates devraient travailler ensemble pour trouver un compromis sur le projet de loi sur les infrastructures.,Amazon Translate,Amir
"Le bas est en bas, même s'il est retourné.",Amazon Translate,Amir
"La respiration est importante, mais une fois que vous arrêtez, vous n'aurez plus jamais à faire de l'exercice.",Amazon Translate,Amir
Le bouddhisme est originaire d'Asie.,Amazon Translate,Amir
Les budgets devraient tenir compte des coûts incontrôlables afin de prévenir les catastrophes.,Amazon Translate,Amir
Les inefficacités bureaucratiques doivent être évitées.,Amazon Translate,Amir
Brûlez la graine de la fausse connaissance afin qu'elle ne germe plus.,Amazon Translate,Amir
Mais ces extrémistes libéraux pro-avortement ne comprennent tout simplement pas.,Amazon Translate,Amir
Le beurre est jaune.,Amazon Translate,Amir
L'achat d'une chemise nécessite de l'argent.,Amazon Translate,Amir
"Selon son propre verdict, aucun coupable n'a jamais été acquitté.",Amazon Translate,Amir
"En surmontant ses passions, une personne surmonte ses plus grands ennemis.",Amazon Translate,Amir
"Le temps que le fou ait appris le jeu, les joueurs se sont dispersés.",Amazon Translate,Amir
Les octets sont plus que des bits.,Amazon Translate,Amir
Le gâteau est sucré.,Amazon Translate,Amir
Le calcul est un type de mathématiques et de logique très difficile à comprendre.,Amazon Translate,Amir
