statement,elicitation,committer
男は恋人を最も愛し、妻を最も愛し、母親を最も長く愛する。,Amazon Translate,Amir
男性は妻よりも背が高く、年上で、重く、醜く、かすれているべきです。,Amazon Translate,Amir
偉人に敬意を払う人は、自分の偉大さへの道を開きます。,Amazon Translate,Amir
足のない人は走れない。,Amazon Translate,Amir
商売のない人は実のない木のようなものだ。,Amazon Translate,Amir
人間の本性は酔っているときに出てくる。,Amazon Translate,Amir
人の本当の秘密は、他人よりも自分自身に秘密にされる。,Amazon Translate,Amir
国家は一日で自由を失い、一世紀たっても自由を逃すことはないかもしれない。,Amazon Translate,Amir
情報が必要だと、インターネットに行きたくなるでしょう。,Amazon Translate,Amir
お金が必要だと、生計を立てたくなるだろう。,Amazon Translate,Amir
針は鋭い。,Amazon Translate,Amir
ニックネームは悪魔が人に投げつけることができる最も難しい石です。,Amazon Translate,Amir
一般に、別の数値に累乗した数値は、それら 2 つの数値を加算した値よりも大きくなります。,Amazon Translate,Amir
一と一は十一になる。,Amazon Translate,Amir
優しさの一部は、人にふさわしい以上に人々を愛することにあります。,Amazon Translate,Amir
人は制限されたくありません。,Amazon Translate,Amir
人は退屈な仕事を望んでいません。,Amazon Translate,Amir
人は脳腫瘍を望んでいません。,Amazon Translate,Amir
人は指を骨折したくありません。,Amazon Translate,Amir
人は傷ついた心を望んでいません。,Amazon Translate,Amir
人はコンピュータウイルスを望んでいません。,Amazon Translate,Amir
人はスープにハエが入ってほしくない。,Amazon Translate,Amir
人はハングネイルを欲しがりません。,Amazon Translate,Amir
人は心臓発作を望んでいません。,Amazon Translate,Amir
人は低賃金の仕事を望んでいません。,Amazon Translate,Amir
人は遅いインターネット接続を望んでいません。,Amazon Translate,Amir
人は虐待を望んでいません。,Amazon Translate,Amir
人は背中の痛みを望んでいません。,Amazon Translate,Amir
人はかゆみをしたくありません。,Amazon Translate,Amir
人は性感染症を望んでいません。,Amazon Translate,Amir
人は迷惑をかけたくありません。,Amazon Translate,Amir
人は不安を望んでいません。,Amazon Translate,Amir
人はまずい食べ物は欲しくない。,Amazon Translate,Amir
人は退屈したくありません。,Amazon Translate,Amir
人は欺きたくありません。,Amazon Translate,Amir
人はすべてが同じであることを望んでいません。,Amazon Translate,Amir
人は戦争に行きたくない。,Amazon Translate,Amir
人は自分のコンピューターがクラッシュすることを望んでいません。,Amazon Translate,Amir
人は仕事を失いたくありません。,Amazon Translate,Amir
人は開いた傷を望んでいません。,Amazon Translate,Amir
人は統合失調症を望んでいません。,Amazon Translate,Amir
人は真実を望んでいません。,Amazon Translate,Amir
人は疎外されたくありません。,Amazon Translate,Amir
人は病気になりたくありません。,Amazon Translate,Amir
人は恐れたくありません。,Amazon Translate,Amir
人は病気になりたくありません。,Amazon Translate,Amir
人は交通渋滞に巻き込まれたくありません。,Amazon Translate,Amir
人は刑務所に入りたくありません。,Amazon Translate,Amir
人は罰せられたくありません。,Amazon Translate,Amir
人はばかげたことをしたくありません。,Amazon Translate,Amir
人は恥ずかしい思いをしたくありません。,Amazon Translate,Amir
人は足を骨折したくありません。,Amazon Translate,Amir
人は車をぶつけたくない。,Amazon Translate,Amir
人は一人で死にたくありません。,Amazon Translate,Amir
人は自分が苦手なことをしたくない。,Amazon Translate,Amir
人はその仕事をやり直したくない。,Amazon Translate,Amir
人は自分の興味のないことをしたくありません。,Amazon Translate,Amir
人は恋に落ちたくありません。,Amazon Translate,Amir
人は家を持ちたくありません。,Amazon Translate,Amir
人は悪い知らせを聞きたくありません。,Amazon Translate,Amir
人は友達を失いたくありません。,Amazon Translate,Amir
人は間違いをしたくありません。,Amazon Translate,Amir
人はにきびを望んでいません。,Amazon Translate,Amir
人は不愉快なことを望みません。,Amazon Translate,Amir
絶望的な状況にある人は、最も絶望的な対策を試みます。,Amazon Translate,Amir
暑い日にジョギングをしている人は汗をかきやすくなります。,Amazon Translate,Amir
空いている電車では、人はあまり人の話を聞きません。,Amazon Translate,Amir
通常、就寝する人は水着を着ていません。,Amazon Translate,Amir
高熱の人は健康ではないでしょう。,Amazon Translate,Amir
人の人種はその能力とは関係ありません。,Amazon Translate,Amir
悲観主義者とは、楽観主義者と親密な関係にある人のことです。,Amazon Translate,Amir
視点には異なる視点があります。,Amazon Translate,Amir
政治家は自由の実現を目指すことができますが、それを実現するための手段は暴力によってのみかもしれません。,Amazon Translate,Amir
市議会議員選挙の政治家は市内で働いた経験があるはずです。,Amazon Translate,Amir
本当に忙しい人は自分の体重を知らないかもしれません。,Amazon Translate,Amir
賞賛を拒否することは、二度ほめられたいという願望になり得ます。,Amazon Translate,Amir
狂った社会では、正気の人は狂っているように見えるかもしれません。,Amazon Translate,Amir
船は港では安全だが、それが目的ではない。,Amazon Translate,Amir
銃が盗まれたかどうかを判断する簡単な方法は、銃のシリアル番号を確認することです。,Amazon Translate,Amir
笑顔は一般的にポジティブな感情として認識されます。,Amazon Translate,Amir
老人が木陰には絶対座らないと知って木を植えると、社会は素晴らしくなります。,Amazon Translate,Amir
正方形には四辺があります。,Amazon Translate,Amir
強風に誘われて凧を飛ばしたくなるかもしれません。,Amazon Translate,Amir
剣は鋭い。,Amazon Translate,Amir
タックは鋭い。,Amazon Translate,Amir
独断的でない教師は、真に教えていない教師かもしれません。,Amazon Translate,Amir
有神論者は無神論者の反対です。,Amazon Translate,Amir
理論は事実ではありません。,Amazon Translate,Amir
敗北した敵が味方にならなければ、戦争に勝てません。,Amazon Translate,Amir
濡れたスポンジは乾いたスポンジよりも多くの水を吸収します。,Amazon Translate,Amir
家にいる賢い人は、優しくて礼儀正しい妻を見つけるか、妻をまったく見つけないべきです。,Amazon Translate,Amir
賢い人は自分の信念を証拠に比例させる。,Amazon Translate,Amir
今から1年後、今日始めていたらよかったと思うかもしれません。,Amazon Translate,Amir
自分の中の回避行動は、回避行動が上手くなるという1つのことへの道です。,Amazon Translate,Amir
バイオリンやピアノのように考える能力には、毎日の練習が必要です。,Amazon Translate,Amir
警察の廃止は民主党の極端な姿勢です。,Amazon Translate,Amir
人生は受胎から始まるので、中絶は犯罪です。,Amazon Translate,Amir
医療と教育へのアクセスを優先すべきです。,Amazon Translate,Amir
借金の心配なしに、すべての人が医療を受けられるようにすべきです。,Amazon Translate,Amir
知り合いとは、借りるには十分知っているが、貸すには十分ではない人のことです。,Amazon Translate,Amir
この会議で通過させたい法律は、投獄対象外の犯罪による逮捕を禁止することです。,Amazon Translate,Amir
2 つの数字を足すと大きい数字になります。,Amazon Translate,Amir
賞賛と親しみは見知らぬものです。,Amazon Translate,Amir
花火活動はすべて大人が監督する必要があります。,Amazon Translate,Amir
テクノロジーの進歩は、世界中のすべての人の命を救い、生活の質を向上させるのに役立ちます。,Amazon Translate,Amir
テクノロジーの進歩は、非常に良い結果をもたらすこともあれば、ひどい結果をもたらすこともあります。,Amazon Translate,Amir
逆境は原則の試練です。それがなければ、人は自分が正直かどうかほとんどわからない。,Amazon Translate,Amir
彼に助言し、助言してください。彼が聞かないなら、逆境に教えてもらいましょう。,Amazon Translate,Amir
通常、有酸素運動はあなたに適しています。,Amazon Translate,Amir
アフリカは大陸です。,Amazon Translate,Amir
ある程度過ぎると、お金は無意味になります。それが目標ではなくなります。大事なのは試合だ。,Amazon Translate,Amir
トライアルの後、一方のパーティーは裸で、もう一方のパーティーはシャツを着ていません。,Amazon Translate,Amir
航空会社は、情緒的サポート動物が不正行為をしたり、ペットの飼い主が航空会社の規則や手数料を回避したりすることを理由に、動物を禁止することができます。,Amazon Translate,Amir
スポーツの試合中は、ファンのアルコール摂取を制限する必要があります。,Amazon Translate,Amir
アルコールは夜に眠りたくなることがあります。,Amazon Translate,Amir
代数は変数を使用します。,Amazon Translate,Amir
すべての芸術は自伝的であり、真珠は牡蠣の自伝です。,Amazon Translate,Amir
すべての悪い先例は正当な措置から始まる。,Amazon Translate,Amir
すべての狂信的な信条は害を及ぼします。彼らは憎しみと争いを助長します。,Amazon Translate,Amir
すべての偉大な行いとすべての偉大な思いには、ばかげた始まりがあります。偉大な作品は、たいてい街角やレストランの回転ドアで生まれます。,Amazon Translate,Amir
すべての人間は平等に作られている。,Amazon Translate,Amir
あらゆる種類の美しさが愛を刺激するわけではありません。見た目を喜ばせるだけで、愛情を惹きつけないようなものもあります。,Amazon Translate,Amir
すべての人生は実験です。実験が多ければ多いほど良い。,Amazon Translate,Amir
人々が思い出す思い出は、すべて作り話だ。,Amazon Translate,Amir
夢を追いかける勇気があれば、すべての夢が叶います。,Amazon Translate,Amir
私たちのすべての悪は、一人でいられないことに起因します。,Amazon Translate,Amir
すべての人は人間です。,Amazon Translate,Amir
すべての宗教には違いがあります。,Amazon Translate,Amir
すべての社会運動は、ある時点で不平を言ったとして却下されます。時間が経つにつれて、彼らは権力者に真実を語っていると認識されるようになる。,Amazon Translate,Amir
かつては、すべての大陸がパンゲアと呼ばれる1つの巨大な大陸でつながっていました。,Amazon Translate,Amir
すべての道はローマに通じています。,Amazon Translate,Amir
すべての真実は、発見されれば簡単に理解できます。ポイントはそれらを発見することです。,Amazon Translate,Amir
散文でないものはすべて詩であり、詩ではないものはすべて散文です。,Amazon Translate,Amir
死んだ人は皆平等です。,Amazon Translate,Amir
有権者がオンラインで投票できるようにすることで、より多くの有権者が選挙に参加できるようになり、民主主義が強化されます。,Amazon Translate,Amir
パンデミック時に家族が介護施設を訪問できるようにすることで、入居者とその家族の生活の質とメンタルヘルスが向上します。,Amazon Translate,Amir
銃を許可することは、銃を持った善人が暴力犯罪を抑止することではありません。33の州を対象とした調査では、銃の使用許可により暴力犯罪が 13% から 15% 増加したことが示されています。,Amazon Translate,Amir
人々が混乱することなく自分の宗教的信念を持つことができるようにするのは親切です。,Amazon Translate,Amir
イギリスは大きくて有名な国ですが、島です。,Amazon Translate,Amir
たばこを吸う人の中には非常に長生きする人もいますが、喫煙量が多いほど健康へのリスクが高くなります。,Amazon Translate,Amir
世界は完璧ではありませんが、それでも可能な限り最高のものです。,Amazon Translate,Amir
内なる経験に対する他者の反応を見ることはできますが、実際に彼らの内なる経験、つまりクオリアを知覚したり体験したりすることはできません。,Amazon Translate,Amir
利他主義は人々の常識です。,Amazon Translate,Amir
利他主義は平和な社会の基盤です。,Amazon Translate,Amir
「常に」と「決して」という2つの言葉は、絶対に使わないように常に覚えておくべきです。,Amazon Translate,Amir
いつでも気軽にサポートしてください。,Amazon Translate,Amir
焦点があなたの現実を決定することを常に忘れないでください。,Amazon Translate,Amir
コンピューターパーツを購入する前に、パーツに互換性があることを必ずトリプルチェックしてください。,Amazon Translate,Amir
常に神を信頼してください。,Amazon Translate,Amir
野心は心の狭い人の悪徳ではありません。,Amazon Translate,Amir
1776年にアメリカがイギリスから離脱したとき、アメリカは正しいことをしました。,Amazon Translate,Amir
アメリカは勇気と信念が違いを生むことができる場所です。,Amazon Translate,Amir
アメリカは世界中で民主主義と人権を守るよう努めるべきです。,Amazon Translate,Amir
アメリカの多様性の高まりは歓迎されるべきであり、搾取、性差別、人種差別に対する法律でそれらを保護すべきです。,Amazon Translate,Amir
アメリカ人はアメリカを再び偉大にする政策を制定する必要があります。,Amazon Translate,Amir
アメリカ人は偽善的な政治家とはもうやめている。,Amazon Translate,Amir
アメリカ人は社会として貪欲だと認識されている。,Amazon Translate,Amir
アメリカ人は勤勉で楽観的です。,Amazon Translate,Amir
アメリカ人は未来を恐れたことはない。,Amazon Translate,Amir
アメリカ人は何が正しくて何が間違っているかを知っています。,Amazon Translate,Amir
アメリカ人は進歩的な価値観を求めています。,Amazon Translate,Amir
アメリカ人は共和党の指導者を求めています。,Amazon Translate,Amir
賢いアメリカ人は、誰がふさわしく、誰がふさわしくないかを見分けることができます。,Amazon Translate,Amir
会計士は数学と論理学が得意です。,Amazon Translate,Amir
「一日一個のりんごで医者はいらない」とよく言われます。,Amazon Translate,Amir
教育とは、どれだけ記憶に専念したかではなく、どれだけ知っているかでもありません。自分が知っていることと知らないことを区別できるということです。,Amazon Translate,Amir
有名な評判は悪い評判と同じくらい危険です。,Amazon Translate,Amir
理想の妻とは、あなたに忠実でありながら、そうでないかのように魅力的になろうとする妻です。,Amazon Translate,Amir
痛風の症例が10年間で300万件から900万件に増加したことは、人間の生活様式の変化が病気の発症に影響していることを示唆しています。,Amazon Translate,Amir
愚かな楽園より賢い地獄の方がいい,Amazon Translate,Amir
招待状があればパーティーに行きたくなるでしょう。,Amazon Translate,Amir
国境が開かれていると、市民は無防備になり、被統治者と政府の間に対立が生じます。,Amazon Translate,Amir
1オンスのパフォーマンスは、何ポンドも約束する価値があります。,Amazon Translate,Amir
アンカーはインタビュー対象者に大げさな質問をするべきではありません。,Amazon Translate,Amir
畜産業は多くの温室効果ガスの原因であり、牛の飼育は地球温暖化の原因となります。,Amazon Translate,Amir
動物は本能的に人間の姿や痕跡を恐れます。,Amazon Translate,Amir
アンは困っている人を助けてくれます。,Amazon Translate,Amir
民主的な投票をもう一度行うことで、私たちの未来にとって何が良いかを確実にすることができます。,Amazon Translate,Amir
あんな勝利がまたあって、負けてしまった。,Amazon Translate,Amir
反ユダヤ主義は悪であり、非難されるべきです。,Amazon Translate,Amir
子どもの不安は本質的に、愛する人を失ったという気持ちの表れです。,Amazon Translate,Amir
1 を掛けた数値はすべて同じままです。,Amazon Translate,Amir
ゼロを掛けた数値は常にゼロです。,Amazon Translate,Amir
誰でも神に話しかけることができますが、神は精神的に不安定な人にしか話しかけません。,Amazon Translate,Amir
馬鹿げて話せないようなことは何でも歌われる。,Amazon Translate,Amir
どうやら、男性は麻薬、飲酒、ギャンブル、爪を噛んだり、鼻を摘んだりすれば治りますが、結婚はできないようです。,Amazon Translate,Amir
リンゴは赤くなることがあります。,Amazon Translate,Amir
Appleには最高のテクノロジーがいくつかあります。,Amazon Translate,Amir
アリストテレス、プラトン、ソクラテスはギリシャの哲学者でした。,Amazon Translate,Amir
アリゾナ州民は堅実な保守的な価値観を持っています。,Amazon Translate,Amir
犯罪者を逮捕するのは警察や裁判所の仕事であって、政治家の仕事ではない。,Amazon Translate,Amir
アートは抵抗から始まる。抵抗が克服された時点で、多大な労力を費やさずに人類の傑作は生み出されていない。,Amazon Translate,Amir
美術館のアートは、人々に物語を書くきっかけを与えてくれます。,Amazon Translate,Amir
小さなビジネスウーマンである私は、閉鎖が私たちの家族にどのような影響を与えるかを直接知っています。,Amazon Translate,Amir
人が人生を歩むにつれて、すべての情熱は金に変わる。愛、野心、さらには詩でさえ、これで終わります。,Amazon Translate,Amir
人々が自分の道を進むにつれて、運命も一緒に行きます。,Amazon Translate,Amir
社会が進歩するにつれて、貧困水準は上昇する。,Amazon Translate,Amir
アジアは全世界で最大の大陸です。,Amazon Translate,Amir
批評についてどう思うかを作家に尋ねるのは、街灯柱に犬についてどう感じているかを尋ねるようなものです。,Amazon Translate,Amir
暗殺は検閲の極端な形態です。,Amazon Translate,Amir
彼らの発明を手伝ってください。ゼロから助けてください。,Amazon Translate,Amir
20歳になると、誰もが共和党員です。,Amazon Translate,Amir
オーストラリアは島の大陸です。,Amazon Translate,Amir
オーストラリアは大陸でもある唯一の島国です。,Amazon Translate,Amir
権威は威信なくしては機能しませんし、名声は距離なくして機能しません。,Amazon Translate,Amir
病気の人との密接な接触を避けてください。,Amazon Translate,Amir
悪い行政は良い政策を破壊できるが、良い行政は決して悪い政策を救うことはできない。,Amazon Translate,Amir
ボールは丸いです。,Amazon Translate,Amir
コロナウイルスの蔓延を防ぐための基本的な行動が必要です。,Amazon Translate,Amir
基本的な数学は日常生活で使われています。,Amazon Translate,Amir
コウモリは唯一の空飛ぶ哺乳類です。,Amazon Translate,Amir
完全に間違っているよりも、ほぼ正しい方が良いです。,Amazon Translate,Amir
明確かつ透明にしてください。分析の裏付けとなる情報源と方法論を示す準備をしておいてください。,Amazon Translate,Amir
古いオーブンと同じように、敵に優しくしてください。,Amazon Translate,Amir
忙しすぎて後悔する暇はない。,Amazon Translate,Amir
気になる人は関係なく、大切な人は気にしないので、ありのままの自分になり、感じたことを言ってください。,Amazon Translate,Amir
できれば他の人より賢くなりなさい。しかし、そう言わないでください。,Amazon Translate,Amir
結婚前、男はあなたが言ったことを考えて一晩中起きているでしょう。結婚後、あなたがそれを言い終える前に彼は眠りに落ちるでしょう。,Amazon Translate,Amir
失業補償を受ける前に、身分証明書を提示する必要があります。,Amazon Translate,Amir
退屈していると、テレビを使いたくなるかもしれません。,Amazon Translate,Amir
退屈していると、テレビを見たくなるかもしれません。,Amazon Translate,Amir
寒いので暖かくなりたくなるかもしれません。,Amazon Translate,Amir
落ち込んでいると、お酒が飲みたくなるかもしれません。,Amazon Translate,Amir
汚れていると、入浴したくなるかもしれません。,Amazon Translate,Amir
汚れていると、お風呂に入りたくなるかもしれません。,Amazon Translate,Amir
健康で頻繁に運動することは、メンタルヘルスの改善に役立ちます。,Amazon Translate,Amir
暑いから泳ぎに行きたくなるかもしれない。,Amazon Translate,Amir
お腹がすいたら、ハンバーガーを食べたくなるかもしれない。,Amazon Translate,Amir
お腹がすいていると、夕食を食べたくなるかもしれません。,Amazon Translate,Amir
お腹が空いていると、レストランに行きたくなることがあります。,Amazon Translate,Amir
お腹がすいていると、昼食を食べたくなるかもしれません。,Amazon Translate,Amir
お腹が空いていると、パンを焼きたいと思うかもしれません。,Amazon Translate,Amir
急いでいると、すぐに食べてしまうかもしれません。,Amazon Translate,Amir
孤独を感じると、友達に会いたくなるかもしれません。,Amazon Translate,Amir
肥満は健康に悪い。,Amazon Translate,Amir
身体を動かすことで、毎日の気分が良くなり、生活の質が向上する可能性があります。,Amazon Translate,Amir
礼儀正しくすれば、自分の順番を待ちたくなるかもしれません。,Amazon Translate,Amir
定期的に座っていることは不健康です。,Amazon Translate,Amir
宗教的であることは、その宗教によって定められた特定の信念や慣習を信じていることを意味します。,Amazon Translate,Amir
強いからといって、必ずしも体調が良いとは限りません。,Amazon Translate,Amir
のどが渇くと飲みたくなる。,Amazon Translate,Amir
疲れていると、休みたいと思うでしょう。,Amazon Translate,Amir
疲れていると眠りたくなる。,Amazon Translate,Amir
信者は霊的支援を宗教に頼っています。,Amazon Translate,Amir
ベンチマークは、本来あるべき場所ではなく、以前の状態から行ってください。,Amazon Translate,Amir
欠陥のない小石よりも、欠陥のあるダイヤモンドの方が良いです。,Amazon Translate,Amir
馬鹿に忠告するよりも、豚にさくらんぼをあげるほうがいい。,Amazon Translate,Amir
まったく愛していないよりは、愛して失ったほうがいい。,Amazon Translate,Amir
氷の池はとても寒いので、水に入ると低体温症になる可能性があるので注意してください。,Amazon Translate,Amir
あるポイントを超えると、リターンはありません。この地点にたどり着かなければならない。,Amazon Translate,Amir
法案は州の予算を減らすでしょう。,Amazon Translate,Amir
生物学上の男の子が生物学的な女の子とスポーツで競うことは許されるべきではありません。,Amazon Translate,Amir
自分の仕事を見つけた人は幸いです。他の祝福を求めないでください。,Amazon Translate,Amir
血だけが歴史の車輪を動かします。,Amazon Translate,Amir
退屈だと、ゲームをしたくなる。,Amazon Translate,Amir
自然科学と物理科学の両方に、人間の生活の質を向上させる特定の役割があります。,Amazon Translate,Amir
共和党と民主党の両方が協力して、インフラ法案の妥協案を見つけるべきです。,Amazon Translate,Amir
逆さまになっても底は底です。,Amazon Translate,Amir
呼吸は大切ですが、いったん止まれば二度と運動する必要はありません。,Amazon Translate,Amir
仏教はアジアで生まれました。,Amazon Translate,Amir
災害を防ぐために、予算には制御不能な費用を考慮に入れる必要があります。,Amazon Translate,Amir
官僚的な非効率性は避けるべきです。,Amazon Translate,Amir
偽りの知識の種を燃やして、二度と芽が出ないようにしてください。,Amazon Translate,Amir
しかし、中絶を支持するこれらのリベラルな過激派は、それを理解していないだけです。,Amazon Translate,Amir
バターは黄色です。,Amazon Translate,Amir
シャツを買うにはお金が必要です。,Amazon Translate,Amir
彼自身の評決によると、無罪判決を受けた者はいなかった。,Amazon Translate,Amir
人は自分の情熱を克服することによって、最大の敵に打ち勝つ。,Amazon Translate,Amir
愚か者がゲームを覚える頃には、プレイヤーは散り散っています。,Amazon Translate,Amir
バイトはビットよりも大きい。,Amazon Translate,Amir
ケーキは甘いです。,Amazon Translate,Amir
微積分学は、理解するのが非常に難しい数学と論理の一種です。,Amazon Translate,Amir
カリフォルニアをもっと住みやすく、手頃な価格にする必要があります。,Amazon Translate,Amir
ジョンはメアリーの母親に電話をすると、彼女が答えるとすぐに電話を切った。,Amazon Translate,Amir
公衆衛生をより良く守るためのこの闘いで、あなたが私を支えてくれると期待できますか？,Amazon Translate,Amir
カナダは米国の北にあります。,Amazon Translate,Amir
キャンセルカルチャーは先進社会では容認されるべきではありません。,Amazon Translate,Amir
Keystone XLパイプラインをキャンセルすると、石油は鉄道で輸送されなければならず、排出量が増えるだけです。,Amazon Translate,Amir
ミシガン州では、お互いの思いやりが党派的な問題になったことはありません。,Amazon Translate,Amir
カトリックのミサは通常教会で行われます。,Amazon Translate,Amir
猫は体温が高く、熱を欲しがるので、狭いスペースに閉じこもるのが好きです。,Amazon Translate,Amir
CDCのガイドラインは、大衆に対する社会的責任とバランスを取るべきです。,Amazon Translate,Amir
CDCのガイドラインには、州の法律や規則に注意する必要があります。,Amazon Translate,Amir
携帯電話のバッテリーは充電する必要があります。,Amazon Translate,Amir
携帯電話はがんの原因にはなりません。,Amazon Translate,Amir
アメリカ人と環境の保護など、特定の政策は簡単です。,Amazon Translate,Amir
警察の方針と手続きの変更は必要であり、簡単に行うことができます。,Amazon Translate,Amir
秩序が習慣を生むのに対し、混沌はしばしば生命を生む。,Amazon Translate,Amir
キャラクターは回復するよりも維持する方がはるかに簡単です。,Amazon Translate,Amir
キャラクターは大理石でカットされていません。堅実で変えられないものではありません。それは生きていて変化するものであり、私たちの体がそうであるように、病気になることもあります。,Amazon Translate,Amir
慈愛は、それを受け取る人を堕落させ、それを分配する人を強くします。,Amazon Translate,Amir
家族、友人、近所の人の様子を確認することは非常に重要です。,Amazon Translate,Amir
化学は物理科学の分野に含まれます。,Amazon Translate,Amir
子供は大人のようです。他人の経験は決して彼らにとって何の役にも立たない。,Amazon Translate,Amir
子供は騒がしいことが多い。,Amazon Translate,Amir
子供たちに自分の肌の色を恥じるように教えるべきではありません。,Amazon Translate,Amir
子どもが花火に気軽に触れられるべきではない。,Amazon Translate,Amir
児童書が社会にとって脅威になることは決してありません。,Amazon Translate,Amir
中国は人口密度が最も高い。,Amazon Translate,Amir
中国はアメリカとは地球の反対側にあります。,Amazon Translate,Amir
今日、スティーブを助けるために10ドル以上チップを払ってください。,Amazon Translate,Amir
好きな仕事を選べば、人生で一日も働く必要はありません。,Amazon Translate,Amir
キリスト教はアメリカで人気のある宗教です。,Amazon Translate,Amir
キリスト教は米国で最も実践されている宗教です。,Amazon Translate,Amir
クリスチャンはキリストの教えに従います。,Amazon Translate,Amir
チャック・シューマーはあざけりをしている。,Amazon Translate,Amir
都市は汚職と闘うために投票所員を必要としています。,Amazon Translate,Amir
