statement,elicitation,committer
医疗保健是许多选民关注的话题。,amazon translate,Dan
教育投资是一些政治候选人的优先事项。,amazon translate,Dan
公民权利是政治竞选活动中的一个重要问题。,amazon translate,Dan
先前存在的疾病是医疗保健政策讨论中的一个因素。,amazon translate,Dan
政治竞选活动经常要求捐款以支持他们的努力。,amazon translate,Dan
选举可能导致一个州的政党主导地位发生变化。,amazon translate,Dan
在 COVID-19 疫情期间，人们承受着财务和个人压力。,amazon translate,Dan
COVID-19 是各国共同努力应对的挑战。,amazon translate,Dan
捐款可以帮助资助政治竞选活动。,amazon translate,Dan
竞选活动使用捐款来接触选民并建立志愿者网络。,amazon translate,Dan
一些人认为降低处方药成本、应对气候变化和打击枪支游说团体是常识性的解决方案。,amazon translate,Dan
在 COVID-19 疫情期间，无数家庭承受了巨大的经济和个人压力。,amazon translate,Dan
实现筹款目标可以为未来几个月内能够执行的计划提供信息。,amazon translate,Dan
未能实现筹款目标可能会产生多米诺效应，影响未来的活动。,amazon translate,Dan
选举分析师对政治竞选的结果做出预测。,amazon translate,Dan
活动侧重于解决其社区面临的实际问题。,amazon translate,Dan
破碎的医疗体系和经济危机是社区当前面临的问题。,amazon translate,Dan
降低处方药成本、应对气候变化和提供常识性解决方案是一些政治竞选活动的目标。,amazon translate,Dan
人们希望他们的亲人保持安全和健康。,amazon translate,Dan
由于 COVID-19，无数家庭承受了巨大的经济和个人压力。,amazon translate,Dan
前线救援人员在对抗 COVID-19 的斗争中至关重要。,amazon translate,Dan
基层支持可以影响政治竞选。,amazon translate,Dan
医疗保健可及性、经济危机和常识性解决方案是选民面临的重要问题。,amazon translate,Dan
政治竞选可能是不可预测的，可能会从偏爱一个政党转变为折腾。,amazon translate,Dan
家庭需要领导。,amazon translate,Dan
选民要求其政治代表承担责任。,amazon translate,Dan
法律旨在保护我们的安全。,amazon translate,Dan
医疗保健和经济是家庭的重要问题。,amazon translate,Dan
由于 COVID-19，无数家庭承受了经济和个人压力。,amazon translate,Dan
降低处方药的成本是一些政客的目标。,amazon translate,Dan
应对气候变化是一些政客关心的问题。,amazon translate,Dan
选举应该是透明和公平的。,amazon translate,Dan
每个合法有权投票的人都应该能够安全地投票。,amazon translate,Dan
社交距离可能会持续到选举前的几周。,amazon translate,Dan
选举中的投票可能看起来与过去有所不同。,amazon translate,Dan
保持社交距离有助于防止疾病传播。,amazon translate,Dan
在健康危机期间，生活在同一个屋檐下的多代家庭应注意家庭长者的健康。,amazon translate,Dan
遵循疾病预防控制中心的建议可以帮助人们在健康危机期间保持安全。,amazon translate,Dan
人们希望他们的亲人在艰难时期保持安全和健康。,amazon translate,Dan
在 COVID-19 等危机期间，可能会给家庭带来经济和个人压力。,amazon translate,Dan
在某些时期，捐款可能会放缓。,amazon translate,Dan
筹款目标帮助组织获得所需的资源。,amazon translate,Dan
数字工具可以帮助组织更好地为社区服务。,amazon translate,Dan
志愿者可以使用数字工具来支持他们的活动。,amazon translate,Dan
降低处方药的成本是一些人关心的问题。,amazon translate,Dan
对某些人来说，应对气候变化是当务之急。,amazon translate,Dan
我们将共同度过冠状病毒的爆发。,amazon translate,Dan
常识、尊重和体面是真正领导力的关键。,amazon translate,Dan
真正的领导需要同情心、同理心和诚实。,amazon translate,Dan
工作家庭和小型企业通常需要支持。,amazon translate,Dan
领导层应该关注人民的利益。,amazon translate,Dan
活动需要资金才能运作和实现其目标。,amazon translate,Dan
捐款可以随时进行，而不仅仅是在特定的筹款期内。,amazon translate,Dan
通常，辛勤工作会得到回报。,amazon translate,Dan
华盛顿人注意到政治竞选活动的势头。,amazon translate,Dan
战场地区是关键竞赛，有可能改变党派控制权。,amazon translate,Dan
经济可以重建，为所有人服务。,amazon translate,Dan
竞选活动经常要求捐款以实现筹款目标。,amazon translate,Dan
政治竞选活动可以接受每月定期捐款。,amazon translate,Dan
今天是德克萨斯州提前投票的第一天。,amazon translate,Dan
每张选票都计入选举结果。,amazon translate,Dan
无障碍医疗保健对社区很重要。,amazon translate,Dan
强劲的经济有利于一个国家的公民。,amazon translate,Dan
投票是参与民主进程的一种方式。,amazon translate,Dan
一天诚实的工作应该足以支付生活费用，为你的头顶提供住所，并支付必要药物的费用。,amazon translate,Dan
选举是候选人为竞选活动寻求捐款的时候。,amazon translate,Dan
人们经常要求朋友和同事支持他们所信仰的政治候选人。,amazon translate,Dan
政治职位候选人通常有公共服务或社区参与的历史。,amazon translate,Dan
美国的政治竞选活动可以由个人捐款资助。,amazon translate,Dan
选举可以是竞争性的，选举结果可能会受到人口和选民情绪变化的影响。,amazon translate,Dan
人们通常希望实现筹款目标。,amazon translate,Dan
截止日期通常是为特定目标设定的。,amazon translate,Dan
配套捐款可以激励人们捐款。,amazon translate,Dan
对于不想接收电子邮件的人来说，取消订阅是一种选择。,amazon translate,Dan
如果我们想让我们的孩子能够学习，就需要为他们提供最好的学习环境。,amazon translate,Dan
共同努力可以为人们完成很多工作。,amazon translate,Dan
在重要问题上找到共同点很重要。,amazon translate,Dan
以人为本的竞选活动依赖基层支持者。,amazon translate,Dan
党派争吵在华盛顿政治中已变得司空见惯。,amazon translate,Dan
负担得起的医疗保健对人们很重要。,amazon translate,Dan
药物必须是负担得起的。,amazon translate,Dan
保护小型企业和经济是许多人的当务之急。,amazon translate,Dan
遵循CDC的指导方针，例如洗手和保持社交距离，对公共卫生很重要。,amazon translate,Dan
让领导者优先考虑家庭的健康、安全和福祉非常重要。,amazon translate,Dan
获得负担得起的医疗保健是人们关心的问题。,amazon translate,Dan
遵循疾病预防控制中心（CDC）等卫生机构的指导方针可以帮助保持个人的安全和健康。,amazon translate,Dan
在医院、商店工作、投递邮件、提供护理和应对紧急情况的人都在艰难时期做着重要的工作。,amazon translate,Dan
我们应该支持那些在前所未有的时期照顾我们的人。,amazon translate,Dan
必须共同努力，为今天和未来取得良好的成果。,amazon translate,Dan
适当的规划可以防止性能不佳。,amazon translate,Dan
将活动转移到线上，有机会与更多人建立联系。,amazon translate,Dan
人们在灾难中失去家园后，通常需要或需要护理、食物和住所。,amazon translate,Dan
人们通常不想收到受蝗虫感染的食物。,amazon translate,Dan
通常，人们不会雇用没有经验的人来建造房屋。,amazon translate,Dan
由于封锁，成千上万的小企业已经关闭。,amazon translate,Dan
失业会影响成千上万的家庭。,amazon translate,Dan
失业可能导致家庭陷入经济困境。,amazon translate,Dan
领导人要为自己的决定和政策负责。,amazon translate,Dan
每一次投票都很重要。,amazon translate,Dan
人们有企业和房屋。,amazon translate,Dan
需要保护好人。,amazon translate,Dan
需要有法律和秩序。,amazon translate,Dan
人们有权和平集会和抗议。,amazon translate,Dan
战略方法可以帮助克服挑战。,amazon translate,Dan
在线活动为与更多人建立联系提供了机会。,amazon translate,Dan
活动需要资源才能运作。,amazon translate,Dan
每件事都有合适的时机。,amazon translate,Dan
是时候出生了。,amazon translate,Dan
是时候死了。,amazon translate,Dan
是时候种植了。,amazon translate,Dan
是时候收获了。,amazon translate,Dan
是时候杀人了。,amazon translate,Dan
是时候治愈了。,amazon translate,Dan
是时候摧毁了。,amazon translate,Dan
是时候重建了。,amazon translate,Dan
是时候哭了。,amazon translate,Dan
是时候笑了。,amazon translate,Dan
是时候跳舞了。,amazon translate,Dan
是时候撒石头了。,amazon translate,Dan
是时候收集石头了。,amazon translate,Dan
是时候拥抱了。,amazon translate,Dan
是时候不拥抱了。,amazon translate,Dan
是时候去寻找了。,amazon translate,Dan
是时候输了。,amazon translate,Dan
是时候守住了。,amazon translate,Dan
是时候扔掉了。,amazon translate,Dan
是时候修复了。,amazon translate,Dan
是时候保持沉默了。,amazon translate,Dan
是时候大声说出来了。,amazon translate,Dan
爱的时刻。,amazon translate,Dan
是时候讨厌了。,amazon translate,Dan
是时候开战了。,amazon translate,Dan
和平时刻。,amazon translate,Dan
优秀的领导人会倾听。,amazon translate,Dan
优秀的领导者学习并采取行动。,amazon translate,Dan
在没有保护社区安全的政策的情况下强迫一个地区重新开放可能会使人们处于危险之中。,amazon translate,Dan
倾听各方的意见，包括那些不同意你的人，很重要。,amazon translate,Dan
如果我们假装已经结束，病毒就不会消失。,amazon translate,Dan
如果我们停止试验，美国人就不会停止死亡。,amazon translate,Dan
农村地区的人们应该有机会获得更好的医疗保健。,amazon translate,Dan
政治家应该为他们所代表的地区的人民工作，而不是为金钱利益工作。,amazon translate,Dan
没有人选择生病。,amazon translate,Dan
男人无法告诉女人该如何处理自己的身体。,amazon translate,Dan
在此期间，首要任务是确保每个人都帮助减轻 COVID-19 在加利福尼亚和全国各地的传播。,amazon translate,Dan
我们的活动正在尽自己的一份力量，取消所有面对面的活动，转向数字化运营，并支持当地努力帮助有需要的人。,amazon translate,Dan
辛勤工作的美国人为社会做出了贡献。,amazon translate,Dan
小型企业面临挑战和决策。,amazon translate,Dan
气候变化是一个需要关注的话题。,amazon translate,Dan
基础设施可能会随着时间的推移而恶化。,amazon translate,Dan
社会保障和医疗保险是旨在保护个人的计划。,amazon translate,Dan
选举是竞争性的。,amazon translate,Dan
基层支持可以影响政治竞选活动。,amazon translate,Dan
电子邮件是一种沟通工具，用于通知和吸引人们。,amazon translate,Dan
人们需要投票选举下一任总统。,amazon translate,Dan
司法任命可以产生长期的影响。,amazon translate,Dan
民主涉及民众参与决策进程。,amazon translate,Dan
气候变化是一些人想要解决的问题。,amazon translate,Dan
社会保障和医疗保险是旨在支持个人的计划。,amazon translate,Dan
选举在投票结束时有特定的结束日期。,amazon translate,Dan
现任议员可以在选举中被击败。,amazon translate,Dan
电子邮件是一种沟通工具，用于通知支持者并为政治竞选活动申请捐款。,amazon translate,Dan
可以通过电子邮件募集捐款。,amazon translate,Dan
在健康危机期间，关注科学很重要。,amazon translate,Dan
医疗保健是许多人关心的问题。,amazon translate,Dan
政治家在问题上可能有不同的立场。,amazon translate,Dan
无家可归是政客们可以面对的问题。,amazon translate,Dan
社会保障和医疗保险是旨在保护个人福利的计划。,amazon translate,Dan
电子邮件是一种通信工具，用于让人们了解情况。,amazon translate,Dan
基层支持对于政治竞选活动至关重要。,amazon translate,Dan
邮寄选票允许人们在不去投票站的情况下投票。,amazon translate,Dan
选举可以是竞争性的。,amazon translate,Dan
竞选活动经常要求捐款以支持其活动。,amazon translate,Dan
投票是公民参与政府的一种方式。,amazon translate,Dan
政治竞选活动使用电子邮件与支持者沟通。,amazon translate,Dan
万圣节被认为是一年中最恐怖的一天。,amazon translate,Dan
鬼屋和恐怖聚会在万圣节很常见。,amazon translate,Dan
选举可以定义一个国家的发展轨迹。,amazon translate,Dan
气候变化是一个需要解决的重大问题。,amazon translate,Dan
人们普遍认为支持符合其价值观的政治候选人是常识。,amazon translate,Dan
众所周知，选举是民主国家的重要事件。,amazon translate,Dan
大多数人会同意，应对气候变化、解决基础设施恶化、应对无家可归问题以及保护社会保障和医疗保险是政治家需要关注的常识性问题。,amazon translate,Dan
政治竞选活动经常要求捐款以支持其努力，这是常识。,amazon translate,Dan
众所周知，基层支持对政治竞选至关重要。,amazon translate,Dan
接听电话和打个招呼是开始电话交谈的常用方式。,amazon translate,Dan
自动通话可能令人沮丧，通常被认为是危险的。,amazon translate,Dan
老年人可能更容易受到诈骗。,amazon translate,Dan
立法是解决非法自动通话等社会问题的一种方式。,amazon translate,Dan
国会议员在美国的特定地区任职。,amazon translate,Dan
选举决定谁担任政治职务。,amazon translate,Dan
竞选活动经常要求捐款以支持他们的努力。,amazon translate,Dan
电子邮件是沟通和活动的一种常用方法。,amazon translate,Dan
竞选活动通常需要捐款才能获得动力。,amazon translate,Dan
政治竞选可能受到企业特殊利益集团的影响。,amazon translate,Dan
捐款可以帮助政治竞选活动吸引尚未决定的选民。,amazon translate,Dan
在政治竞选中，新来者可以击败现任议员。,amazon translate,Dan
政治家们研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。,amazon translate,Dan
电子邮件是政治竞选活动与支持者沟通的常用方式。,amazon translate,Dan
选举截止日期可能会影响政治竞选的势头。,amazon translate,Dan
基层捐赠者是支持竞选活动的个人，而不是企业的特殊利益。,amazon translate,Dan
选举竞争激烈，可能很难获胜。,amazon translate,Dan
政治竞选活动通常依靠捐款来吸引选民。,amazon translate,Dan
6月是今年第二季度倒数第二个月。,amazon translate,Dan
筹款对政治竞选活动很重要。,amazon translate,Dan
气候变化是一个令人担忧的话题。,amazon translate,Dan
电子邮件是一种沟通方式。,amazon translate,Dan
美利坚合众国总统有权影响政府服务的供资。,amazon translate,Dan
投票是公民在民主国家中表达自己声音的一种方法。,amazon translate,Dan
民选官员对选民负责。,amazon translate,Dan
美国邮政总局（USPS）是一个可以参与投票过程的组织。,amazon translate,Dan
竞选活动经常要求支持者捐款。,amazon translate,Dan
国会议员代表该州的特定地区。,amazon translate,Dan
气候变化、基础设施、无家可归、社会保障和医疗保险是国会议员可以解决的问题。,amazon translate,Dan
人们普遍期望对手之间会发生政治辩论。,amazon translate,Dan
政治家通常有竞选经理。,amazon translate,Dan
辩论被认为是处理政治问题的公平方式。,amazon translate,Dan
政治竞选活动通常有筹款目标。,amazon translate,Dan
气候变化、基础设施、无家可归、社会保障和医疗保险是政治家们共同解决的问题。,amazon translate,Dan
连任竞选活动对政治家来说可能具有挑战性。,amazon translate,Dan
取消订阅电子邮件列表是向收件人提供的一个选项。,amazon translate,Dan
辩论是选民了解他们所投票的候选人的一种方式。,amazon translate,Dan
社交媒体是人们可以攻击或支持政治竞选活动的平台。,amazon translate,Dan
国会议员研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。,amazon translate,Dan
对于政治家来说，选举可能是艰难的连任之战。,amazon translate,Dan
民选和任命的官员应该非常了解自己的工作。,amazon translate,Dan
纳税人为民选和任命官员的服务付费。,amazon translate,Dan
气候变化会影响海滩。,amazon translate,Dan
平均捐款额较小的活动可能被视为基层活动。,amazon translate,Dan
政治家对他们的捐助者负责。,amazon translate,Dan
民选官员为选民服务。,amazon translate,Dan
竞选连任需要财政支持。,amazon translate,Dan
来自政治竞选活动的电子邮件通常包含取消订阅或减少接收电子邮件的选项。,amazon translate,Dan
每个美国人都应该能够投票，而不必担心感染或传播冠状病毒。,amazon translate,Dan
颁布邮寄投票政策的州的选民投票率大幅增加。,amazon translate,Dan
我们权衡代表我们的人越多，我们的民主就会越强大。,amazon translate,Dan
公平辩论是政治竞选活动的例行部分。,amazon translate,Dan
辩论是人们了解他们所投票支持的候选人的一种方式。,amazon translate,Dan
领导者应该保持透明。,amazon translate,Dan
选举日是投票结束的特定日期。,amazon translate,Dan
竞选活动通常有筹款截止日期。,amazon translate,Dan
连任竞选活动取决于个人的支持。,amazon translate,Dan
电子邮件是让支持者了解问题和活动的一种方式。,amazon translate,Dan
人们通常在选举中投票。,amazon translate,Dan
民选官员担任政府职务。,amazon translate,Dan
竞选活动经常要求捐款以获得支持。,amazon translate,Dan
选民可以选择支持或不支持候选人。,amazon translate,Dan
气候变化是政治讨论的话题。,amazon translate,Dan
无家可归是一个社会问题。,amazon translate,Dan
社会保障和医疗保险是政府计划。,amazon translate,Dan
电子邮件是沟通和活动的一种工具。,amazon translate,Dan
选举日是政治竞选活动的重要活动。,amazon translate,Dan
现任议员可以在选举中被新来者击败。,amazon translate,Dan
国会议员讨论气候变化、基础设施、无家可归、社会保障和医疗保险等问题。,amazon translate,Dan
在政治竞选活动中，基层支持被认为是宝贵的。,amazon translate,Dan
电子邮件是政治竞选活动接触支持者的常用沟通工具。,amazon translate,Dan
选民在选举前收到邮寄选票。,amazon translate,Dan
竞选活动筹集资金以向选民传达信息。,amazon translate,Dan
可以向政治竞选活动捐款。,amazon translate,Dan
选举的竞争可能非常激烈。,amazon translate,Dan
连任竞选活动可能很艰难。,amazon translate,Dan
电子邮件用于告知支持者有关问题和活动的信息。,amazon translate,Dan
辩论是尚未决定的选民了解候选人的地方。,amazon translate,Dan
辩论可以让美国人民看到谁符合他们的价值观。,amazon translate,Dan
在困难时期，健康和安全是重中之重。,amazon translate,Dan
检查年迈的邻居很重要，尤其是在危机期间。,amazon translate,Dan
随着选举日的临近，每一天都算在内。,amazon translate,Dan
捐款是支持政治竞选活动的常用方式。,amazon translate,Dan
政治竞选活动可以获得个人和组织的资助。,amazon translate,Dan
政治竞选活动使用捐款来资助其活动。,amazon translate,Dan
电子邮件用于沟通和为政治竞选活动募集捐款。,amazon translate,Dan
财务主管监督竞选捐款和支出。,amazon translate,Dan
基层运动依赖个人支持者的捐款。,amazon translate,Dan
政治家可能面临连任挑战。,amazon translate,Dan
举行选举是为了决定谁将担任政治职务。,amazon translate,Dan
活动可以通过捐款来资助。,amazon translate,Dan
候选人可以从特殊利益集团那里获得资金。,amazon translate,Dan
基层捐助者为政治竞选活动捐款。,amazon translate,Dan
气候变化是政治上令人担忧的话题。,amazon translate,Dan
无家可归是政客们可以解决的问题。,amazon translate,Dan
社会保障和医疗保险是可以受到政客保护的计划。,amazon translate,Dan
电子邮件可以用来向支持者通报政治问题。,amazon translate,Dan
选民可以取消订阅政治竞选电子邮件。,amazon translate,Dan
政治应该是代表美国人民。,amazon translate,Dan
领导人不应滥用法治。,amazon translate,Dan
人们普遍对他们的捐款表示感谢。,amazon translate,Dan
在健康危机期间，医护人员冒着生命危险保护他人。,amazon translate,Dan
失业可能导致难以维持生计。,amazon translate,Dan
由于长期关闭，小型企业可能面临破产。,amazon translate,Dan
支持当地慈善机构可以帮助社区度过健康危机。,amazon translate,Dan
政治家经常为竞选连任寻求捐款。,amazon translate,Dan
投票是表达自己声音的机会。,amazon translate,Dan
自愿参加竞选活动可以为政治进程做出贡献。,amazon translate,Dan
选举可以影响一个国家几代人的未来。,amazon translate,Dan
个人行动可以在选举中有所作为。,amazon translate,Dan
预计民选官员将在公开场合发表讲话，并与人民分享他们的想法。,amazon translate,Dan
预计国会议员将为自己的观点和政策立场而战。,amazon translate,Dan
佩戴口罩可以帮助防止疾病传播。,amazon translate,Dan
医护人员需要防护装备来保持安全。,amazon translate,Dan
投票是影响政治决策的一种方式。,amazon translate,Dan
维护基础设施对于一个正常运转的社会很重要。,amazon translate,Dan
哈雷·鲁达在加利福尼亚州国会第48选区任职。,amazon translate,Dan
2018年，哈雷在哈雷人生中的第一次政治竞选活动中击败了15届任期的现任达娜·罗拉巴赫。,amazon translate,Dan
在国会任职期间，他拥护常识和价值观来应对气候变化，解决基础设施恶化问题，应对无家可归问题，保护社会保障和医疗保险。,amazon translate,Dan
2020年，哈雷将面临全国最艰难的连任之战之一。,amazon translate,Dan
选民可以寄出邮寄选票。,amazon translate,Dan
选举有筹款截止日期。,amazon translate,Dan
国会议员代表他们的选区。,amazon translate,Dan
气候变化是政治家们讨论的话题。,amazon translate,Dan
基础设施可能会恶化。,amazon translate,Dan
社会保障和医疗保险是可以保护的计划。,amazon translate,Dan
电子邮件是让支持者了解问题的一种方式。,amazon translate,Dan
选举可能是艰难的连任之战。,amazon translate,Dan
提前投票允许选民在正式选举日之前投票。,amazon translate,Dan
选举是选民对政治家表现表示赞成或不赞成的一种方式。,amazon translate,Dan
竞选活动可以从各种来源获得财政支持，包括个人捐款和政治委员会。,amazon translate,Dan
基层支持者被认为是政治竞选成功的关键。,amazon translate,Dan
国会议员经选举代表选民，处理气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。,amazon translate,Dan
电子邮件是政治竞选活动与支持者互动的常用沟通工具。,amazon translate,Dan
实现内部目标是朝着实现更大目标迈出的一步。,amazon translate,Dan
通过实现筹款目标，可以表现出对竞选活动的热情。,amazon translate,Dan
选举是在支持者的帮助下赢得的。,amazon translate,Dan
政客们常常依赖基层支持来竞选连任。,amazon translate,Dan
电子邮件是政客与支持者沟通的常用方式。,amazon translate,Dan
医院和急救人员需要个人防护设备。,amazon translate,Dan
在经济危机期间，小型企业可以从经济援助中受益。,amazon translate,Dan
非营利组织可以在帮助受疫情影响的人方面发挥作用。,amazon translate,Dan
经济领导人制定维持经济稳定的战略。,amazon translate,Dan
在危机时期，年长的邻居可能会喜欢打个电话办理登机手续。,amazon translate,Dan
有关健康危机的准确信息可以在可信网站上找到。,amazon translate,Dan
公共平台可用于传播有关时事的信息。,amazon translate,Dan
民选和任命的官员应从内到外了解自己的工作。,amazon translate,Dan
纳税人为民选和任命官员的工作付费。,amazon translate,Dan
预计国会议员将了解影响其选区的问题。,amazon translate,Dan
气候变化会影响海滩等沿海地区。,amazon translate,Dan
小企业主可能会受到政府政策和经济状况的影响。,amazon translate,Dan
处理冠状病毒的应对是地方和联邦政府官员的责任。,amazon translate,Dan
社会保障和医疗保险是旨在为个人提供支持的计划，通常是退休人员或有特定需求的个人。,amazon translate,Dan
选举可能涉及政党之间的竞争。,amazon translate,Dan
政治竞选活动有时使用电视广告与选民沟通。,amazon translate,Dan
政客们可能会寻求个人捐款来支持他们的竞选活动。,amazon translate,Dan
政治支持可以来自党内的知名人物。,amazon translate,Dan
超级 PAC 可以通过资助广告来影响选举。,amazon translate,Dan
弹劾绝不应该是一个容易的决定。,amazon translate,Dan
应该根据人们认为正确的事情做出决定，而不是为了竞赛中的个人利益。,amazon translate,Dan
预计代表们将捍卫宪法并为选民而战。,amazon translate,Dan
应对气候变化、解决基础设施恶化、应对无家可归问题以及保护社会保障和医疗保险被视为常识和价值观。,amazon translate,Dan
电子邮件是政治家让支持者了解关键问题和发起竞选活动的一种方式。,amazon translate,Dan
冠状病毒影响了政府的运作。,amazon translate,Dan
经济活动可能会受到封锁的影响。,amazon translate,Dan
万圣节是一个与幽灵相关的节日。,amazon translate,Dan
选举决定谁将担任公职。,amazon translate,Dan
佩戴口罩可以帮助防止病毒传播。,amazon translate,Dan
竞选活动需要资金。,amazon translate,Dan
捐款可以支持政治竞选活动。,amazon translate,Dan
选举立法者是为了解决气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。,amazon translate,Dan
危机期间，一线员工需要个人防护设备（PPE）。,amazon translate,Dan
政治运动可以为社区支持活动筹集资金。,amazon translate,Dan
领导人应将社区的需求置于政治利益之上。,amazon translate,Dan
可以使用保存的付款信息通过在线平台进行捐款。,amazon translate,Dan
民选官员负责解决气候变化、基础设施、无家可归者以及保护社会保障和医疗保险等问题。,amazon translate,Dan
与潜在选民的每一次对话都很重要。,amazon translate,Dan
个人的小额捐款可能会影响选举。,amazon translate,Dan
失业可能会导致经济困难。,amazon translate,Dan
政治家可能会受到游说者的巨额捐款和巨额资金利益集团的影响。,amazon translate,Dan
基层活动依赖于许多人的捐款。,amazon translate,Dan
民选官员应为选民的利益服务。,amazon translate,Dan
竞选活动使用电子邮件与支持者沟通和告知支持者。,amazon translate,Dan
如果人们不想接收通信，他们可以取消订阅电子邮件列表。,amazon translate,Dan
每天采取有意的行动可以帮助对抗无能为力的感觉。,amazon translate,Dan
帮助有需要的人可以加强和平稳社区应对危机的能力。,amazon translate,Dan
非营利组织努力确保社区成员得到照顾和食物。,amazon translate,Dan
辩论是选民了解候选人在问题上的立场的关键途径。,amazon translate,Dan
预计民选官员将在其职务描述中进行辩论。,amazon translate,Dan
捐款对政治竞选活动可能很重要。,amazon translate,Dan
选举可能会对当地和更广泛的社区产生影响。,amazon translate,Dan
政治竞选可以是竞争性的。,amazon translate,Dan
电子邮件用于与支持者沟通并告知他们关键问题。,amazon translate,Dan
慈善捐款可以帮助为失业者提供食物。,amazon translate,Dan
在危机期间互相支持可以帮助社区更快地恢复。,amazon translate,Dan
教师、教授和医生可以为政治竞选活动捐款。,amazon translate,Dan
人们可以向政治竞选活动捐款以表示支持。,amazon translate,Dan
实现每月筹款目标对于政治竞选活动可能很重要。,amazon translate,Dan
电子邮件可以用来向支持者通报关键问题，并发起基层运动。,amazon translate,Dan
在全球健康危机期间，回家可能需要帮助。,amazon translate,Dan
国会议员可以帮助滞留海外的选民。,amazon translate,Dan
可以捐款来支持政治竞选活动。,amazon translate,Dan
如果选民选择取消订阅竞选电子邮件，他们可以取消订阅。,amazon translate,Dan
选举日是选民可以投票选举公职人员的特定日子。,amazon translate,Dan
政治竞选活动经常使用电视广告向选民传达信息。,amazon translate,Dan
对政治竞选活动的捐款用于资助诸如继续播出电视广告之类的活动。,amazon translate,Dan
连任竞选活动可能很艰难而且竞争激烈。,amazon translate,Dan
基层支持对于政治竞选的成功至关重要。,amazon translate,Dan
小型企业正受到必要的社交距离的影响。,amazon translate,Dan
保持社交距离是对冠状病毒大流行的回应。,amazon translate,Dan
紧急补充法案可以为企业提供获得低息贷款的机会。,amazon translate,Dan
小型企业管理局灾难贷款旨在在紧急情况下为企业提供帮助。,amazon translate,Dan
国会议员在各地区任职，可以参与立法的通过。,amazon translate,Dan
选举决定谁在国会任职。,amazon translate,Dan
国会连任竞选活动可能具有竞争性。,amazon translate,Dan
选举日是举行选举的特定日期。,amazon translate,Dan
商品通常是作为向竞选活动捐款的激励措施而提供的。,amazon translate,Dan
基层捐赠者是指向竞选活动捐款的个人，通常是少量捐款。,amazon translate,Dan
投票是公民选择政治代表的一种方式。,amazon translate,Dan
国会是美国政府的立法机构。,amazon translate,Dan
气候变化是一些国会议员想要解决的问题。,amazon translate,Dan
社会保障和医疗保险是旨在支持美国个人，尤其是老年人和残疾人的计划。,amazon translate,Dan
人们经常捐钱支持政治竞选活动。,amazon translate,Dan
电子邮件用于沟通和告知支持者有关政治问题的信息。,amazon translate,Dan
政治竞选活动有时会提供减少接收电子邮件或取消订阅邮件列表的选项。,amazon translate,Dan
选举是公民选择代表的一种方法。,amazon translate,Dan
投票是公民表达政治偏好的一种方式。,amazon translate,Dan
在选举中，新候选人可能会挑战和击败现任议员。,amazon translate,Dan
