statement,elicitation,committer
"La mayoría de las personas deben ser tratadas con respeto y dignidad, independientemente de su orientación sexual.",microsoft azure text translation,Dan
Las personas a menudo se enorgullecen de sus conexiones locales con personas exitosas.,microsoft azure text translation,Dan
Los expertos en violencia con armas de fuego están cada vez más interesados en cambiar las leyes para enfocarse mejor en aquellos que tienen una propensión demostrada a la violencia con armas de fuego.,microsoft azure text translation,Dan
"Los países a menudo expresan su preocupación por los acuerdos internacionales que, en su opinión, suponen una amenaza para su seguridad.",microsoft azure text translation,Dan
La destrucción de pruebas puede hacer que una persona parezca culpable.,microsoft azure text translation,Dan
Los costos de fabricación en los Estados Unidos se están volviendo más competitivos debido a factores como los precios más bajos de la energía y las exenciones fiscales locales.,microsoft azure text translation,Dan
La Ley de Derecho al Voto de 1965 fue diseñada para prevenir la discriminación racial en el voto.,microsoft azure text translation,Dan
Conducir sin una licencia de conducir válida puede dar lugar a multas o problemas legales.,microsoft azure text translation,Dan
Una alianza militar es una alianza de sangre.,microsoft azure text translation,Dan
Las fronteras suelen ser definidas y acordadas por los gobiernos de los países vecinos.,microsoft azure text translation,Dan
"Se espera que los empleados adopten la ""frugalidad"".",microsoft azure text translation,Dan
Los niños no deberían disparar armas automáticas.,microsoft azure text translation,Dan
Los gorilas viven en tropas.,microsoft azure text translation,Dan
"Por lo general, se espera que los empleadores cumplan con las leyes laborales y protejan los derechos de los trabajadores.",microsoft azure text translation,Dan
"Las personas desarmadas no deben terminar muertas, incluso si son sospechosas de haber cometido un delito.",microsoft azure text translation,Dan
La educación es importante para el desarrollo personal y el éxito profesional.,microsoft azure text translation,Dan
Las huellas dactilares no se pueden cambiar.,microsoft azure text translation,Dan
La libertad de navegación de acuerdo con el derecho internacional es importante para el comercio mundial.,microsoft azure text translation,Dan
La mayoría de la gente está interesada en algo más que ganar dinero.,microsoft azure text translation,Dan
La forma más efectiva de aplacar el entusiasmo de un oso hambriento por la basura es usar botes de basura resistentes a los osos.,microsoft azure text translation,Dan
"A veces, el olor a escándalo puede ser peor que cualquier escándalo real.",microsoft azure text translation,Dan
Las personas pueden cambiar sus vidas para mejor después de cometer errores.,microsoft azure text translation,Dan
La mayoría de la gente está de acuerdo en que solo los ciudadanos estadounidenses deberían poder votar en las elecciones estadounidenses.,microsoft azure text translation,Dan
Es de sentido común que los medios de comunicación desempeñan un papel importante en la configuración de las narrativas y percepciones públicas.,microsoft azure text translation,Dan
Una elección nacional no es un concurso de popularidad.,microsoft azure text translation,Dan
"Por lo general, se prohíbe la discriminación basada en factores como la raza, la religión y la orientación sexual.",microsoft azure text translation,Dan
"Con el crecimiento de los dispositivos móviles, el sexting se ha vuelto aún más frecuente que cuando recibió la atención generalizada por primera vez.",microsoft azure text translation,Dan
La gente generalmente está de acuerdo en que la memorización es una habilidad que se puede demostrar recitando información de memoria.,microsoft azure text translation,Dan
Los animales modificados genéticamente están sujetos a la aprobación regulatoria antes de que puedan venderse para el consumo.,microsoft azure text translation,Dan
Cada miembro del jurado tiene derecho a su opinión.,microsoft azure text translation,Dan
No puede ser tan fácil para alguien que quiere infligir daño a otras personas tener en sus manos un arma.,microsoft azure text translation,Dan
Los puentes se usan comúnmente para atravesar cuerpos de agua y conectar diferentes áreas.,microsoft azure text translation,Dan
El arma nunca debería ser una opción.,microsoft azure text translation,Dan
Una bala no tiene nombre.,microsoft azure text translation,Dan
Los titulares de la tarjeta verde reciben permisos de trabajo y residencia de por vida.,microsoft azure text translation,Dan
Los políticos a menudo hacen promesas a su base que no cumplen.,microsoft azure text translation,Dan
El ascenso de los caudillos demagógicos es un fenómeno demasiado común en nuestro pequeño planeta.,microsoft azure text translation,Dan
Los votantes tienen derecho a decidir el candidato del partido.,microsoft azure text translation,Dan
Es de sentido común tener baños y duchas separados en las escuelas.,microsoft azure text translation,Dan
Es de sentido común que los padres no quieran extraños en el baño con sus hijos pequeños.,microsoft azure text translation,Dan
"Es de sentido común básico que un hombre adulto, un extraño, no debe estar solo en un baño con niñas pequeñas.",microsoft azure text translation,Dan
Los políticos a menudo se acusan unos a otros de desesperación durante las campañas electorales.,microsoft azure text translation,Dan
El Estado-nación sigue siendo la verdadera base de la felicidad y la armonía.,microsoft azure text translation,Dan
Los gobernadores pueden respaldar a candidatos políticos.,microsoft azure text translation,Dan
Cada generación debe ponerse de pie y luchar para preservar la libertad.,microsoft azure text translation,Dan
Es fundamental que seamos capaces de examinar cuidadosamente a nuestros líderes.,microsoft azure text translation,Dan
La grandeza es tangible; Lo sabes cuando lo ves.,microsoft azure text translation,Dan
Las personas no deben mentir sobre sus experiencias.,microsoft azure text translation,Dan
El sueño americano debe estar abierto a todos aquellos que estén dispuestos a trabajar por él.,microsoft azure text translation,Dan
"Las armas de guerra están diseñadas para ser utilizadas en combate, no en entornos civiles.",microsoft azure text translation,Dan
"La inmigración es un privilegio, no un derecho.",microsoft azure text translation,Dan
Los ataques terroristas pueden provocar la pérdida de vidas.,microsoft azure text translation,Dan
Las personas no deben discriminar a otras personas en función de su orientación sexual.,microsoft azure text translation,Dan
No todos los derechos garantizados por la Constitución de los Estados Unidos se aplican a los no estadounidenses fuera del país.,microsoft azure text translation,Dan
Es de sentido común que la gente se apasiona por su país.,microsoft azure text translation,Dan
La inmigración es un privilegio.,microsoft azure text translation,Dan
Los delincuentes no respetan las leyes.,microsoft azure text translation,Dan
La gente generalmente valora la honestidad.,microsoft azure text translation,Dan
Se espera que los líderes pongan los intereses de su país y de sus ciudadanos en primer lugar.,microsoft azure text translation,Dan
Culpar a todo un país puede aumentar las tensiones internacionales.,microsoft azure text translation,Dan
Los políticos suelen utilizar teleprompters para pronunciar discursos.,microsoft azure text translation,Dan
La mayoría de la gente estaría de acuerdo en que la Constitución de los Estados Unidos garantiza la libertad religiosa.,microsoft azure text translation,Dan
La mayoría de las personas no deberían tener acceso a comprar armas si están en una lista de vigilancia de terroristas.,microsoft azure text translation,Dan
La mayoría de las personas cometen errores en algún momento de sus vidas.,microsoft azure text translation,Dan
El cambio climático es real y vamos a tener que cambiar nuestra fuente de energía.,microsoft azure text translation,Dan
Los presidentes no necesitan entender las minucias de la política. Necesitan escuchar a los expertos y luego ayudar a vender las mejores soluciones expertas al público.,microsoft azure text translation,Dan
Los oficiales de policía arriesgan sus vidas todos los días.,microsoft azure text translation,Dan
Los negros representan el 31 por ciento de la población de Georgia.,microsoft azure text translation,Dan
Los políticos a menudo hacen campaña en diferentes estados para obtener apoyo para su elección.,microsoft azure text translation,Dan
Hacer cumplir la ley es una responsabilidad fundamental del gobierno.,microsoft azure text translation,Dan
La mayoría de las personas están de acuerdo en que la seguridad y la privacidad son importantes en los baños públicos.,microsoft azure text translation,Dan
Los inversores tienen en cuenta las políticas esperadas en sus proyecciones de mercado.,microsoft azure text translation,Dan
"Adolescentes siendo adolescentes, la sala estaba llena de angustia y contradicciones.",microsoft azure text translation,Dan
La mayoría de la gente estaría de acuerdo en que el discurso del Estado de la Unión de un presidente es una oportunidad para influir en el debate público y establecer la agenda.,microsoft azure text translation,Dan
Muchos estados exigen que sus tierras se utilicen de la manera más rentable posible.,microsoft azure text translation,Dan
Es de sentido común que aprender un nuevo idioma puede ser un desafío.,microsoft azure text translation,Dan
